# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=504 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.433433Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
123,1,1019,D18-26,300,23,43,13.753,5.43,0.395,0.535,0.542,0,3,0.251,0.696,0.304,0.372,56.9391,51.3894,0.0975,0,0,344.354,364.851,421.87,10226,0,935,758.903,345.848,2130.792
124,1,1007,D47-58,420,32,60,16.109,6.172,0.383,0.533,0.542,0,3,0.325,0.696,0.304,0.454,65.1744,61.2983,0.0595,0,0,351.448,387.42,414.447,10314,0,944,744.273,340.496,2149.368
125,1,1060,D58-69,260,20,37,15.339,6.168,0.402,0.541,0.546,0,3,0.222,0.69,0.31,0.225,52.7808,40.2278,0.2378,1,0,332.887,372.103,399.331,10403,0,953,726.502,335.357,2167.992
126,1,1245,D10-18,260,23,37,14.163,4.374,0.309,0.622,0.629,1,3,0.84,0.697,0.303,0.725,68.7048,48.2742,0.2974,1,1,358.932,395.682,438.343,10540,0,970,787.235,368.775,2189.436
127,1,1259,D69-77,260,21,37,14.086,5.125,0.364,0.568,0.574,0,3,0.073,0.673,0.327,0.167,51.9522,45.3554,0.127,0,0,399.283,431.352,471.928,10631,0,980,739.486,343.955,2209.579
128,1,1042,D94-105,420,34,60,13.618,5.415,0.398,0.567,0.57,0,3,0.394,0.667,0.333,0.471,88.3064,75.7002,0.1428,0,0,367.681,394.422,413.55,10722,0,990,731.33,340.966,2229.34
129,1,1194,D47-58,260,21,37,14.005,4.876,0.348,0.568,0.576,0,3,0.49,0.696,0.304,0.627,65.1744,45.6181,0.3001,1,0,374.902,420.449,441.933,10813,0,1000,781.376,358.617,2249.807
130,1,1373,D47-58,260,23,37,15.695,4.782,0.305,0.622,0.629,1,3,0.722,0.679,0.321,0.555,45.6181,43.5623,0.0451,0,0,386.709,417.741,437.959,10950,0,1017,785.08,368.021,2270.721
131,1,1005,D10-18,420,35,60,15.523,5.448,0.351,0.583,0.59,0,3,0.3,0.687,0.313,0.305,48.2742,67.8278,0.4051,1,0,345.51,373.239,380.8,11043,0,1027,765.811,355.534,2290.538
132,1,1308,D10-18,340,25,49,13.93,5.722,0.411,0.51,0.518,0,3,0.447,0.692,0.308,0.482,67.8278,55.6663,0.1793,0,0,335.067,379.073,400.517,11129,0,1035,719.99,328.527,2309.561
133,1,1055,D77-86,220,17,31,14.339,5.957,0.415,0.548,0.552,0,3,0.165,0.674,0.326,0.289,59.4347,36.7843,0.3811,1,0,367.626,396.377,438.121,11218,0,1044,770.832,352.049,2328.506
134,1,1097,D10-18,380,30,54,14.744,5.728,0.389,0.556,0.561,0,3,0.052,0.697,0.303,0.1,67.8278,62.3631,0.0806,0,0,343.904,372.643,412.349,11308,0,1054,771.089,353.215,2347.793
135,1,1382,D58-69,220,19,31,15.507,4.729,0.305,0.613,0.621,1,3,0.519,0.707,0.293,0.601,40.2278,36.9066,0.0826,0,0,382.984,420.378,459.542,11444,0,1070,802.622,372.853,2368.722
136,1,1314,D77-86,420,34,60,13.61,4.69,0.345,0.567,0.576,0,3,0.37,0.705,0.295,0.522,36.7843,75.746,1.0592,1,0,367.554,385.508,424.552,11535,0,1080,741.468,344.514,2389.425
137,1,1060,D69-77,220,17,31,13.86,5.549,0.4,0.548,0.554,0,3,0.283,0.678,0.322,0.403,51.9522,38.0557,0.2675,1,0,335.575,370.257,365.891,11624,0,1089,730.957,338.093,2408.903
138,1,1046,D86-94,300,25,43,13.453,4.301,0.32,0.581,0.591,0,3,0.46,0.665,0.335,0.471,45.638,55.7661,0.2219,1,0,352.98,368.003,420.877,11717,0,1099,749.71,349.608,2430.199
139,1,1043,D26-35,220,17,31,13.782,4.936,0.358,0.548,0.558,0,3,0.492,0.703,0.297,0.614,46.3426,38.2714,0.1742,0,0,354.585,396.151,395.467,11806,0,1108,748.09,344.089,2450.473
140,1,1100,D69-77,460,37,66,13.392,5.477,0.409,0.561,0.564,0,3,0.315,0.675,0.325,0.31,38.0557,83.6543,1.1982,1,0,339.622,363.047,388.975,11897,0,1118,758.091,349.423,2470.116
141,1,1190,D77-86,420,33,60,13.22,5.198,0.393,0.55,0.556,0,3,0.013,0.711,0.289,0.12,75.746,76.325,0.0076,0,0,365.003,385.92,442.085,11987,0,1127,745.233,343.331,2490.058
142,1,1352,D58-69,260,22,37,14.676,4.443,0.303,0.595,0.605,1,3,0.899,0.673,0.327,0.875,40.2278,45.047,0.1198,0,0,368.979,395.068,438.758,12121,0,1142,803.074,370.265,2511.25
143,1,1152,D94-105,220,17,31,15.455,6.407,0.415,0.548,0.552,0,3,0.408,0.705,0.295,0.36,88.3064,34.1272,0.6135,1,0,334.757,373.923,411.554,12210,0,1151,722.508,335.136,2529.612
144,1,1206,D10-18,460,39,66,14.91,4.889,0.328,0.591,0.599,0,3,0.337,0.701,0.299,0.301,67.8278,78.0866,0.1512,0,0,375.366,416.294,419.055,12304,0,1162,791.046,365.503,2550.202
145,1,1240,D69-77,420,33,60,13.851,5.755,0.416,0.55,0.553,0,3,0.163,0.678,0.322,0.315,83.6543,72.851,0.1291,0,0,369.427,415.152,415.631,12394,0,1171,765.472,350.415,2569.42
146,1,1159,D18-26,380,34,54,15.873,4.841,0.305,0.63,0.636,1,3,0.771,0.68,0.32,0.671,56.9391,63.5755,0.1166,0,0,376.755,414.916,454.147,12531,0,1188,799.029,374.104,2590.305
147,1,1234,D69-77,380,30,54,16.17,5.953,0.368,0.556,0.563,0,3,0.26,0.65,0.35,0.331,83.6543,56.8633,0.3203,1,0,347.192,384.049,399.793,12621,0,1198,764.926,351.057,2609.299
148,1,1014,D47-58,420,38,60,14.692,3.768,0.256,0.633,0.644,1,3,0.421,0.688,0.312,0.517,45.6181,76.2625,0.6718,1,1,364.102,388.812,411.422,12759,0,1215,808.53,377.986,2631.6
149,1,1149,D10-18,460,41,66,15.459,4.886,0.316,0.621,0.627,1,3,0.791,0.676,0.324,0.748,67.8278,78.2071,0.153,0,0,379.73,403.813,454.772,12896,0,1232,780.411,366.326,2652.376
150,1,1340,D77-86,420,34,60,15.292,5.939,0.388,0.567,0.571,0,3,0.474,0.686,0.314,0.503,75.746,67.4114,0.11,0,0,351.294,393.848,381.901,12987,0,1242,744.765,345.668,2671.455
151,1,1005,D10-18,220,18,31,11.685,4.287,0.367,0.581,0.586,0,3,0.192,0.686,0.314,0.385,67.8278,47.0388,0.3065,1,0,370.28,391.578,419.033,13080,0,1252,754.758,351.262,2692.765
152,1,1322,D47-58,260,21,37,13.242,4.969,0.375,0.568,0.573,0,3,0.322,0.711,0.289,0.404,76.2625,48.2487,0.3673,1,0,366.599,411.406,410.024,13171,0,1262,762.516,352.016,2713.11
153,1,1396,D77-86,220,20,31,15.818,4.134,0.261,0.645,0.655,1,3,0.937,0.688,0.312,0.759,75.746,37.6431,0.503,1,1,381.304,396.844,416.542,13310,0,1279,812.226,381.053,2735.007
154,1,1144,D10-18,340,32,49,14.581,3.593,0.246,0.653,0.663,1,3,0.849,0.684,0.316,0.67,47.0388,63.7185,0.3546,1,1,399.107,447.917,464.728,13450,0,1297,835.426,390.358,2757.654
155,1,1227,D10-18,260,20,37,13.674,5.167,0.378,0.541,0.549,0,3,0.459,0.689,0.311,0.431,63.7185,45.1261,0.2918,1,0,347.128,388.762,425.727,13539,0,1306,759.987,347.077,2777.58
156,1,1122,D26-35,300,24,43,16.153,5.775,0.357,0.558,0.567,0,3,0.143,0.669,0.331,0.229,46.3426,45.0901,0.027,0,0,388.548,413.127,442.74,13629,0,1316,784.474,358.287,2796.822
157,1,1254,D86-94,260,20,37,14.548,6.147,0.423,0.541,0.544,0,3,0.436,0.711,0.289,0.425,55.7661,42.4155,0.2394,1,0,342.429,358.155,396.203,13718,0,1325,723.145,334.182,2815.474
158,1,1156,D26-35,460,38,66,15.01,4.999,0.333,0.576,0.585,0,3,0.099,0.652,0.348,0.217,46.3426,76.0958,0.642,1,0,361.279,394.646,395.758,13810,0,1335,744.036,346.776,2835.83
159,1,1142,D94-105,420,37,60,14.73,5.013,0.34,0.617,0.621,1,3,0.835,0.711,0.289,0.85,34.1272,74.5224,1.1837,1,1,383.018,404.565,428.334,13946,0,1351,767.715,361.2,2856.413
160,1,1329,D77-86,420,33,60,13.311,5.66,0.425,0.55,0.552,0,3,0.415,0.684,0.316,0.53,37.6431,75.8085,1.0139,1,0,368.78,385.615,441.841,14036,0,1360,775.12,353.792,2875.755
161,1,1364,D69-77,260,24,37,12.687,3.253,0.256,0.649,0.658,1,3,0.657,0.659,0.341,0.642,56.8633,55.7007,0.0204,0,0,385.054,417.293,454.904,14175,0,1378,826.224,386.476,2898.817
162,1,1126,D69-77,380,32,54,13.636,4.793,0.351,0.593,0.598,0,3,0.209,0.661,0.339,0.365,56.8633,70.6832,0.243,1,0,381.455,423.219,440.681,14269,0,1389,775.666,360.372,2919.542
163,1,1378,D18-26,380,31,54,14.442,5.129,0.355,0.574,0.581,0,3,0.052,0.712,0.288,0.239,56.9391,65.196,0.145,0,0,359.331,391.287,432.181,14361,0,1399,762.48,352.979,2939.719
164,1,1217,D94-105,460,39,66,13.2,4.226,0.32,0.591,0.6,0,3,0.47,0.691,0.309,0.504,74.5224,88.2,0.1835,0,0,396.64,445.844,451.321,14455,0,1410,799.525,368.47,2961.17
165,1,1294,D86-94,380,33,54,13.078,4.541,0.347,0.611,0.615,1,3,0.971,0.712,0.288,0.75,42.4155,75.4217,0.7782,1,1,412.444,438.025,483.998,14591,0,1426,806.335,373.884,2982.333
166,1,1366,D94-105,220,20,31,18.217,4.53,0.249,0.645,0.656,1,3,0.579,0.697,0.303,0.646,74.5224,32.6853,0.5614,1,1,390.226,427.304,469.317,14730,0,1443,818.946,383.405,3003.716
167,1,1017,D58-69,340,33,49,13.289,3.477,0.262,0.673,0.68,1,3,0.915,0.674,0.326,0.699,40.2278,71.6506,0.7811,1,1,381.642,418.951,414.684,14872,0,1462,796.282,379.719,3026.637
168,1,1128,D94-105,300,29,43,11.593,2.68,0.231,0.674,0.684,1,3,0.472,0.666,0.334,0.418,32.6853,72.5534,1.2198,1,1,415.705,449.848,480.116,15014,0,1481,808.714,384.213,3050.599
169,1,1178,D58-69,260,22,37,16.121,5.553,0.344,0.595,0.601,1,3,0.457,0.677,0.323,0.579,71.6506,41.0096,0.4276,1,1,382.389,410.925,421.598,15148,0,1496,774.129,360.134,3070.348
170,1,1089,D10-18,260,25,37,14.278,3.446,0.241,0.676,0.684,1,3,0.774,0.692,0.308,0.616,45.1261,51.1319,0.1331,0,0,378.816,409.414,429.858,15290,0,1515,799.987,381.347,3093.322
171,1,1336,D47-58,380,31,54,16.496,6.264,0.38,0.574,0.579,0,3,0.496,0.656,0.344,0.552,48.2487,57.0747,0.1829,0,0,353.563,386.12,420.386,15382,0,1525,754.949,350.343,3112.023
172,1,1238,D86-94,300,24,43,15.501,6.349,0.41,0.558,0.561,0,3,0.363,0.674,0.326,0.451,75.4217,46.9859,0.377,1,0,361.23,387.078,405.576,15472,0,1535,768.654,352.75,3130.519
173,1,1089,D69-77,220,19,31,13.585,4.28,0.315,0.613,0.62,1,3,0.816,0.695,0.305,0.825,70.6832,42.1274,0.404,1,1,387.083,436.671,452.46,15608,0,1551,760.39,358.072,3152.032
174,1,1320,D77-86,460,44,66,15.49,4.247,0.274,0.667,0.673,1,3,0.535,0.693,0.307,0.514,75.8085,82.4914,0.0882,0,0,378.713,409.257,450.735,15749,0,1569,807.142,382.5,3173.911
175,1,1204,D69-77,300,27,43,15.444,4.746,0.307,0.628,0.634,1,3,0.729,0.685,0.315,0.682,42.1274,51.4785,0.222,1,1,391.636,428.786,466.713,15886,0,1586,808.765,377.254,3194.91
176,1,1191,D94-105,300,24,43,12.834,4.871,0.38,0.558,0.564,0,3,0.463,0.694,0.306,0.573,72.5534,56.7516,0.2178,1,0,375.319,401.775,424.501,15976,0,1596,754.182,347.685,3215.326
177,1,1276,D94-105,260,24,37,13.101,3.965,0.303,0.649,0.654,1,3,0.588,0.697,0.303,0.636,56.7516,53.9431,0.0495,0,0,422.923,464.023,499.292,16115,0,1614,812.657,381.727,3237.463
178,1,1266,D18-26,340,28,49,15.053,5.553,0.369,0.571,0.577,0,3,0.185,0.698,0.302,0.236,56.9391,55.7749,0.0204,0,0,371.848,393.567,406.629,16207,0,1624,776.746,357.575,3257.073
179,1,1217,D18-26,220,18,31,15.144,5.805,0.383,0.581,0.584,0,3,0.356,0.687,0.313,0.381,56.9391,36.296,0.3625,1,0,362.309,378.171,425.742,16300,0,1634,744.36,347.623,3276.41
180,1,1084,D86-94,380,36,54,18.965,4.838,0.255,0.667,0.674,1,3,0.414,0.704,0.296,0.419,46.9859,55.6573,0.1846,0,0,401.896,441.215,469.427,16441,0,1652,838.433,393.452,3297.521
181,1,1149,D10-18,220,21,31,14.716,3.8,0.258,0.677,0.684,1,3,0.785,0.686,0.314,0.792,45.1261,42.0637,0.0679,0,0,405.614,437.37,459.518,16583,0,1671,854.029,400.523,3320.046
182,1,1211,D47-58,300,24,43,11.942,4.122,0.345,0.558,0.568,0,3,0.452,0.729,0.271,0.437,48.2487,60.9906,0.2641,1,0,392.036,419.214,468.112,16673,0,1681,732.55,340.113,3341.437
183,1,1119,D69-77,220,18,31,14.888,5.522,0.371,0.581,0.585,0,3,0.113,0.688,0.312,0.35,51.4785,36.9198,0.2828,1,0,383.09,428.986,440.244,16766,0,1691,742.986,347.142,3361.142
184,1,1395,D86-94,460,44,66,14.494,3.302,0.228,0.667,0.677,1,3,0.832,0.688,0.312,0.728,46.9859,88.1582,0.8763,1,1,377.363,408.789,421.499,16907,0,1709,832.751,391.463,3384.249
185,1,1098,D26-35,300,27,43,16.796,4.859,0.289,0.628,0.636,1,3,0.615,0.659,0.341,0.593,76.0958,47.3345,0.378,1,1,410.42,455.944,450.821,17044,0,1726,805.425,376.085,3405.101
186,1,1200,D47-58,340,29,49,13.481,4.972,0.369,0.592,0.596,0,3,0.494,0.676,0.324,0.576,60.9906,63.9078,0.0478,0,0,365.547,402.955,408.819,17138,0,1737,803.946,370.157,3425.588
187,1,1327,D10-18,380,32,54,11.474,4.175,0.364,0.593,0.597,0,3,0.221,0.688,0.312,0.364,45.1261,83.9961,0.8614,1,0,375.362,408.441,431.757,17232,0,1748,796.83,367.779,3447.115
188,1,1277,D26-35,460,42,66,12.19,3.311,0.272,0.636,0.646,1,3,0.733,0.676,0.324,0.784,47.3345,101.0446,1.1347,1,1,383.197,408.737,455.338,17370,0,1765,803.046,376.52,3470.029
189,1,1335,D18-26,260,24,37,13.365,3.384,0.253,0.649,0.658,1,3,0.569,0.663,0.337,0.494,36.296,52.8754,0.4568,1,1,396.78,438.442,464.093,17509,0,1783,823.489,385.519,3492.922
190,1,1295,D26-35,300,25,43,15.839,5.081,0.321,0.581,0.591,0,3,0.428,0.666,0.334,0.6,101.0446,47.3675,0.5312,1,0,365.981,404.062,439.024,17602,0,1793,786.119,362.351,3513.205
191,1,1027,D47-58,260,24,37,15.045,3.839,0.255,0.649,0.658,1,3,0.772,0.705,0.295,0.672,60.9906,46.9711,0.2299,1,1,377.836,418.93,430.636,17741,0,1811,791.89,374.459,3535.507
192,1,1015,D58-69,220,21,31,16.193,4.075,0.252,0.677,0.685,1,3,0.86,0.705,0.295,0.719,41.0096,38.2281,0.0678,0,0,425.847,447.658,459.394,17883,0,1830,823.367,389.791,3557.674
193,1,1351,D94-105,340,29,49,15.863,5.599,0.353,0.592,0.597,0,3,0.071,0.701,0.299,0.303,56.7516,54.3102,0.043,0,0,371.233,387.839,410.492,17977,0,1841,785.46,363.686,3577.347
194,1,1132,D26-35,300,30,43,14.259,2.71,0.19,0.698,0.709,1,4,0.954,0.711,0.289,0.863,47.3675,60.6395,0.2802,1,1,384.591,427.225,451.396,18121,1,1861,859.967,405.64,3601.409
195,1,1368,D18-26,260,24,37,15.101,3.944,0.261,0.649,0.658,1,3,0.722,0.72,0.28,0.649,52.8754,46.7962,0.115,0,0,393.165,429.802,440.59,18260,1,1879,810.124,380.841,3623.575
196,1,1370,D69-77,300,30,43,11.88,2.228,0.188,0.698,0.709,1,4,0.954,0.7,0.3,0.819,36.9198,72.7824,0.9714,1,1,425.81,446.379,499.52,18404,2,1899,813.847,389.498,3648.264
197,1,1384,D77-86,380,37,54,11.817,2.948,0.249,0.685,0.692,1,3,0.8,0.688,0.312,0.734,75.8085,91.3225,0.2046,1,1,399.373,443.823,456.442,18547,2,1918,845.066,398.551,3671.943
198,1,1137,D77-86,420,38,60,15.505,4.607,0.297,0.633,0.64,1,3,0.948,0.662,0.338,0.75,91.3225,72.266,0.2087,1,1,370.436,413.117,437.611,18685,2,1935,790.269,371.594,3693.153
199,1,1079,D35-47,420,35,60,15.357,5.541,0.361,0.583,0.589,0,3,0.09,0.699,0.301,0.191,43.4191,68.5638,0.5791,1,0,378.876,395.412,424.625,18778,2,1945,776.278,359.197,3712.85
200,1,1346,D26-35,380,34,54,13.376,4.031,0.301,0.63,0.637,1,3,0.841,0.721,0.279,0.767,60.6395,75.4461,0.2442,1,1,370.944,396.337,405.426,18915,2,1962,803.704,375.741,3734.787
201,1,1029,D26-35,300,27,43,17.17,5.234,0.305,0.628,0.635,1,3,0.994,0.721,0.279,0.787,75.4461,46.3032,0.3863,1,1,392.086,430.398,450.816,19052,2,1979,771.46,364.197,3755.15
202,1,1338,D86-94,260,26,37,16.254,3.49,0.215,0.703,0.711,1,4,0.891,0.71,0.29,0.888,88.1582,46.3753,0.474,1,1,400.488,420.675,478.121,19197,3,1999,860.327,406.52,3778.229
203,1,1030,D35-47,340,29,49,14.055,4.665,0.332,0.592,0.599,0,3,0.16,0.714,0.286,0.27,68.5638,61.2965,0.106,0,0,366.325,400.268,415.157,19291,3,2010,796.466,367.538,3799.116
204,1,1145,D69-77,340,32,49,13.399,3.494,0.261,0.653,0.662,1,3,0.718,0.709,0.291,0.666,72.7824,69.3387,0.0473,0,0,377.04,423.501,453.767,19431,3,2028,829.952,388.442,3821.893
205,1,1236,D18-26,420,39,60,15.28,3.675,0.241,0.65,0.661,1,3,0.871,0.721,0.279,0.727,52.8754,74.8338,0.4153,1,1,400.712,441.997,441.589,19571,3,2046,823.821,385.837,3844.415
206,1,1139,D69-77,340,30,49,15.51,5.23,0.337,0.612,0.617,1,3,0.977,0.684,0.316,0.818,72.7824,56.9799,0.2171,1,1,392.859,415.023,433.035,19707,3,2062,810.802,375.618,3864.69
207,1,1146,D69-77,260,25,37,13.249,2.797,0.211,0.676,0.687,1,3,0.605,0.686,0.314,0.479,56.9799,55.1031,0.0329,0,0,373.731,404.704,410.184,19849,3,2081,807.527,383.986,3888.507
208,1,1357,D69-77,420,36,60,11.422,3.623,0.317,0.6,0.608,1,3,0.592,0.666,0.334,0.599,56.9799,94.132,0.652,1,1,352.091,367.388,403.83,19984,3,2097,770.859,359.801,3910.798
209,1,1085,D10-18,220,18,31,13.156,4.921,0.374,0.581,0.585,0,3,0.418,0.719,0.281,0.522,83.9961,41.7802,0.5026,1,0,393.262,419.919,431.421,20077,3,2107,793.583,364.851,3931.284
210,1,1191,D58-69,420,39,60,15.354,4.233,0.276,0.65,0.657,1,3,0.502,0.721,0.279,0.483,41.0096,74.4702,0.8159,1,1,384.083,433.003,449.237,20217,3,2125,809.61,380.863,3953.08
211,1,1321,D69-77,260,22,37,15.666,5.504,0.351,0.595,0.6,1,3,0.633,0.705,0.295,0.583,94.132,42.2007,0.5517,1,1,385.116,428.796,459.584,20351,3,2140,754.573,353.29,3972.893
212,1,1124,D69-77,300,25,43,12.047,3.854,0.32,0.581,0.591,0,3,0.135,0.665,0.335,0.369,42.2007,62.2774,0.4757,1,0,382.085,418.724,418.32,20444,3,2150,751.265,350.152,3994.771
213,1,1262,D69-77,340,34,49,13.014,2.476,0.19,0.694,0.705,1,4,0.734,0.684,0.316,0.708,62.2774,74.9614,0.2037,1,1,427.744,450.912,459.653,20588,3,2169,838.623,397.6,4019.116
214,1,1048,D69-77,220,21,31,13.71,3.053,0.223,0.677,0.687,1,3,0.919,0.662,0.338,0.762,74.9614,45.1521,0.3977,1,1,405.015,421.421,465.106,20730,3,2188,841.274,396.059,4042.612
215,1,1339,D77-86,420,40,60,12.965,3.536,0.273,0.667,0.673,1,3,0.618,0.682,0.318,0.597,72.266,89.987,0.2452,1,1,411.737,430.818,458.201,20871,3,2206,806.005,382.102,4065.416
216,1,1083,D10-18,420,41,60,13.907,3.196,0.23,0.683,0.692,1,3,0.926,0.701,0.299,0.841,41.7802,85.5776,1.0483,1,1,417.724,446.333,476.673,21014,3,2225,858.354,402.924,4088.761
217,1,1071,D10-18,460,47,66,13.115,2.107,0.161,0.712,0.725,1,4,0.55,0.705,0.295,0.59,85.5776,102.8183,0.2015,1,1,385.293,404.927,460.239,21160,4,2245,846.335,403.036,4113.694
218,1,1004,D10-18,380,36,54,12.589,3.063,0.243,0.667,0.676,1,3,0.833,0.678,0.322,0.779,102.8183,83.8482,0.1845,0,0,406.036,423.286,436.837,21301,4,2263,833.592,391.757,4137.112
219,1,1162,D69-77,300,26,43,16.299,5.299,0.325,0.605,0.612,1,3,0.749,0.689,0.311,0.728,45.1521,47.3943,0.0497,0,0,359.931,399.766,399.598,21436,4,2279,757.926,355.972,4157.251
220,1,1133,D69-77,260,25,37,15.769,3.441,0.218,0.676,0.686,1,3,0.548,0.707,0.293,0.677,45.1521,46.2966,0.0253,0,0,400.293,441.888,446.699,21578,4,2298,841.769,395.97,4180.232
221,1,1061,D26-35,300,27,43,14.947,4.022,0.269,0.628,0.638,1,3,0.83,0.708,0.292,0.759,46.3032,53.1904,0.1487,0,0,373.178,416.74,418.743,21715,4,2315,810.568,377.885,4202.171
222,1,1175,D86-94,380,36,54,13.227,3.745,0.283,0.667,0.672,1,3,0.594,0.668,0.332,0.619,46.3753,79.806,0.7209,1,1,376.628,399.517,421.751,21856,4,2333,829.481,390.318,4224.702
223,1,1179,D26-35,260,26,37,14.337,2.535,0.177,0.703,0.715,1,4,0.456,0.679,0.321,0.574,46.3032,52.578,0.1355,0,0,394.377,439.911,464.243,22001,5,2353,865.829,408.446,4249.023
224,1,1157,D94-105,380,37,54,14.193,3.622,0.255,0.685,0.691,1,3,0.93,0.731,0.269,0.935,56.7516,76.0333,0.3398,1,1,408.114,456.891,458.844,22144,5,2372,810.1,386.313,4271.826
225,1,1217,D26-35,420,37,60,15.767,4.573,0.29,0.617,0.626,1,3,0.553,0.674,0.326,0.62,46.3032,69.6209,0.5036,1,1,404.554,419.767,445.489,22280,5,2388,789.723,368.903,4292.98
226,1,1013,D86-94,380,33,54,13.78,4.021,0.292,0.611,0.621,1,3,0.856,0.729,0.271,0.712,79.806,71.5784,0.1031,0,0,359.757,384.591,405.47,22416,5,2404,767.124,360.16,4314.819
227,1,1350,D86-94,340,33,49,15.683,3.349,0.214,0.673,0.685,1,3,0.769,0.703,0.297,0.804,79.806,60.714,0.2392,1,1,404.646,423.385,470.401,22558,5,2423,832.604,392.432,4337.906
228,1,1005,D58-69,260,23,37,12.432,3.722,0.299,0.622,0.63,1,3,0.881,0.69,0.31,0.86,74.4702,54.9976,0.2615,1,1,376.475,422.002,452.126,22695,5,2440,779.129,365.938,4360.198
229,1,1136,D47-58,340,34,49,15.192,3.236,0.213,0.694,0.703,1,4,0.783,0.698,0.302,0.737,46.9711,64.2122,0.3671,1,1,382.066,414.12,420.634,22839,5,2459,842.705,399.028,4383.554
230,1,1221,D18-26,420,42,60,15.441,3.349,0.217,0.7,0.708,1,4,0.906,0.728,0.272,0.751,74.8338,78.6096,0.0505,0,0,394.54,441.089,430.903,22984,6,2479,834.826,397.189,4406.8
231,1,1294,D47-58,420,43,60,12.697,2.612,0.206,0.717,0.724,1,4,0.905,0.718,0.282,0.793,64.2122,97.4774,0.5181,1,1,385.127,421.136,429.31,23130,7,2499,827.287,397.05,4431.104
232,1,1364,D47-58,300,31,43,14.156,2.527,0.179,0.721,0.731,1,4,0.454,0.681,0.319,0.383,97.4774,62.7619,0.3561,1,1,434.064,452.123,498.8,23277,8,2520,827.362,397.716,4455.544
233,1,1149,D58-69,460,40,66,16.69,5.732,0.343,0.606,0.611,1,3,0.764,0.69,0.31,0.765,54.9976,71.0948,0.2927,1,1,394.323,438.734,446.087,23412,8,2536,806.445,373.165,4475.128
234,1,1161,D26-35,460,42,66,14.208,3.574,0.252,0.636,0.648,1,3,0.652,0.669,0.331,0.623,69.6209,86.6954,0.2452,1,1,391.271,409.048,463.151,23550,8,2553,808.191,378.321,4497.701
235,1,1194,D69-77,340,32,49,15.574,4.577,0.294,0.653,0.658,1,3,0.664,0.68,0.32,0.766,45.1521,59.6549,0.3212,1,1,399.161,439.041,442.884,23690,8,2571,783.528,372.194,4519.07
236,1,1099,D69-77,220,22,31,15.705,3.519,0.224,0.71,0.716,1,4,0.661,0.699,0.301,0.55,59.6549,40.9469,0.3136,1,1,435.115,484.788,506.806,23835,9,2591,859.04,407.116,4542.152
237,1,1309,D18-26,260,24,37,14.566,3.943,0.271,0.649,0.657,1,3,0.769,0.673,0.327,0.821,74.8338,48.5168,0.3517,1,1,403.117,431.884,443.106,23974,9,2609,826.408,386.54,4564.318
238,1,1181,D58-69,460,41,66,12.006,3.948,0.329,0.621,0.626,1,3,0.655,0.686,0.314,0.627,71.0948,100.703,0.4165,1,1,360.366,394.685,392.965,24111,9,2626,806.092,375.314,4586.313
239,1,1115,D94-105,300,30,43,13.473,2.397,0.178,0.698,0.71,1,4,0.649,0.707,0.293,0.587,76.0333,64.1727,0.156,0,0,418.861,462.666,477.757,24255,10,2646,823.847,392.998,4610.782
240,2,1286,D26-35,260,25,37,13.312,3.493,0.262,0.676,0.682,1,3,0.631,0.723,0.277,0.591,86.6954,54.8413,0.3674,1,1,399.345,440.085,461.603,24397,10,2665,810.8,385.131,4633.695
241,2,1320,D69-77,220,22,31,12.456,2.654,0.213,0.71,0.717,1,4,0.663,0.697,0.303,0.701,40.9469,51.6253,0.2608,1,1,389.044,428.062,468.457,24542,11,2685,819.869,393.406,4657.903
242,2,1269,D26-35,220,21,31,13.409,3.268,0.244,0.677,0.685,1,3,0.588,0.723,0.277,0.483,54.8413,46.1635,0.1582,0,0,414.899,435.275,482.038,24684,11,2704,805.299,383.467,4681.119
243,2,1318,D94-105,380,37,54,14.994,3.468,0.231,0.685,0.694,1,3,0.641,0.691,0.309,0.699,76.0333,71.9728,0.0534,0,0,400.59,448.64,438.4,24827,11,2723,858.412,403.222,4704.122
244,2,1374,D69-77,260,23,37,13.397,3.99,0.298,0.622,0.63,1,3,0.917,0.697,0.303,0.861,51.6253,51.0345,0.0114,0,0,408.522,426.903,483.404,24964,11,2740,785.807,368.276,4726.064
245,2,1377,D58-69,260,25,37,15.001,3.894,0.26,0.676,0.682,1,3,0.593,0.686,0.314,0.513,100.703,48.6662,0.5167,1,1,404.205,452.281,440.123,25106,11,2759,841.095,395.735,4748.456
246,2,1371,D47-58,340,31,49,15.599,4.578,0.293,0.633,0.64,1,3,0.425,0.676,0.324,0.524,62.7619,58.0975,0.0743,0,0,376.888,396.34,427.355,25244,11,2776,808.202,377.769,4769.7
