# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=502 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.296906Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
123,1,1374,D35-47,300,25,43,14.666,4.888,0.333,0.581,0.59,0,3,0.038,0.721,0.279,0.204,45.2075,51.1556,0.1316,0,0,395.251,440.843,444.374,10216,0,933,786.688,362.55,2139.264
124,1,1251,D35-47,420,34,60,13.389,5.167,0.386,0.567,0.571,0,3,0.36,0.687,0.313,0.426,45.2075,76.9923,0.7031,1,0,357.307,378.931,415.877,10307,0,943,756.737,349.858,2159.347
125,1,1357,D47-58,260,22,37,13.96,4.561,0.327,0.595,0.602,1,3,0.808,0.668,0.332,0.798,37.7679,47.3571,0.2539,1,1,407.879,456.693,446.629,10441,0,958,760.346,355.31,2180.385
126,1,1372,D69-77,380,30,54,14.243,5.794,0.407,0.556,0.559,0,3,0.32,0.698,0.302,0.499,70.3787,64.5589,0.0827,0,0,358.073,398.836,388.114,10531,0,968,741.571,342.883,2199.586
127,1,1200,D58-69,220,16,31,14.849,6.194,0.417,0.516,0.523,0,3,0.469,0.697,0.303,0.506,70.6523,34.0571,0.518,1,0,343.951,367.499,392.573,10617,0,976,752.882,340.928,2218.031
128,1,1173,D58-69,220,17,31,13.267,5.551,0.418,0.548,0.552,0,3,0.108,0.678,0.322,0.286,34.0571,39.7575,0.1674,0,0,392.715,425.109,435.805,10706,0,985,771.127,352.152,2237.505
129,1,1351,D26-35,420,32,60,13.274,5.301,0.399,0.533,0.54,0,3,0.434,0.679,0.321,0.56,65.058,74.3888,0.1434,0,0,368.333,412.764,403.144,10794,0,994,736.829,337.89,2257.213
130,1,1179,D35-47,460,41,66,13.384,4.375,0.327,0.621,0.626,1,3,0.493,0.673,0.327,0.469,76.9923,90.334,0.1733,0,0,362.631,379.056,397.075,10931,0,1011,796.556,371.976,2278.653
131,1,1326,D47-58,260,23,37,12.958,4.147,0.32,0.622,0.627,1,3,0.493,0.673,0.327,0.468,47.3571,52.764,0.1142,0,0,358.457,398.782,423.855,11068,0,1028,793.423,370.941,2300.392
132,1,1240,D94-105,380,30,54,14.728,6.133,0.416,0.556,0.558,0,3,0.396,0.711,0.289,0.431,46.6644,62.4346,0.3379,1,0,366.641,403.52,430.793,11158,0,1038,756.675,348.17,2319.152
133,1,1153,D58-69,300,26,43,14.06,4.115,0.293,0.605,0.615,1,3,0.692,0.7,0.3,0.745,34.0571,54.9413,0.6132,1,1,395.996,411.963,474.569,11293,0,1054,781.145,364.098,2340.83
134,1,1280,D77-86,340,31,49,13.69,4.152,0.303,0.633,0.639,1,3,0.533,0.683,0.317,0.458,54.2189,66.2012,0.221,1,1,414.891,436.865,456.152,11431,0,1071,786.965,370.336,2362.628
135,1,1033,D69-77,460,38,66,13.821,4.847,0.351,0.576,0.583,0,3,0.182,0.676,0.324,0.405,70.3787,82.641,0.1742,0,0,355.218,374.434,399.169,11523,0,1081,756.255,351.053,2383.182
136,1,1196,D86-94,340,31,49,12.782,3.452,0.27,0.633,0.642,1,3,0.951,0.675,0.325,0.846,56.6249,70.9044,0.2522,1,1,400.681,449.388,462.135,11661,0,1098,807.773,377.618,2405.89
137,1,1392,D10-18,300,26,43,13.645,4.291,0.314,0.605,0.613,1,3,0.743,0.708,0.292,0.728,77.2768,56.6105,0.2674,1,1,366.313,397.817,422.025,11796,0,1114,781.595,364.256,2427.34
138,1,1164,D26-35,260,21,37,13.695,4.808,0.351,0.568,0.576,0,3,0.035,0.688,0.312,0.216,65.058,46.6515,0.2829,1,0,383.066,402.684,448.063,11887,0,1124,735.834,342.677,2447.896
139,1,1122,D47-58,260,20,37,14.063,6.099,0.434,0.541,0.543,0,3,0.304,0.668,0.332,0.404,47.3571,43.8767,0.0735,0,0,339.874,379.667,377.703,11976,0,1133,752.252,344.369,2466.61
140,1,1342,D77-86,460,37,66,13.302,4.57,0.344,0.561,0.57,0,3,0.26,0.662,0.338,0.355,66.2012,84.2214,0.2722,1,0,392.521,409.38,443.546,12067,0,1143,778.751,356.654,2487.432
141,1,1354,D77-86,300,23,43,14.401,6.268,0.435,0.535,0.538,0,3,0.15,0.658,0.342,0.333,84.2214,49.0761,0.4173,1,0,384.579,402.168,461.99,12155,0,1152,739.851,339.18,2505.893
142,1,1330,D18-26,260,21,37,14.98,5.638,0.376,0.568,0.573,0,3,0.071,0.702,0.298,0.16,37.0688,42.6484,0.1505,0,0,346.737,384.931,393.04,12246,0,1162,773.638,355.909,2525.368
143,1,1082,D58-69,420,32,60,15.081,6.613,0.438,0.533,0.536,0,3,0.472,0.702,0.298,0.402,54.9413,65.4763,0.1918,0,0,389.154,411.223,460.039,12334,0,1171,721.357,332.475,2543.372
144,1,1373,D86-94,300,27,43,15.929,4.819,0.303,0.628,0.635,1,3,0.939,0.711,0.289,0.925,70.9044,49.9098,0.2961,1,1,399.514,435.046,429.887,12471,0,1188,789.623,370.554,2564.275
145,1,1391,D10-18,260,20,37,13.97,5.418,0.388,0.541,0.548,0,3,0.079,0.683,0.317,0.309,56.6105,44.17,0.2198,1,0,384.161,421.469,442.972,12560,0,1197,756.191,345.748,2583.875
146,1,1171,D58-69,220,17,31,16.889,7.068,0.418,0.548,0.552,0,3,0.39,0.718,0.282,0.553,54.9413,31.2312,0.4316,1,0,361.873,384.852,419.885,12649,0,1206,762.475,349.124,2601.377
147,1,1085,D47-58,260,20,37,16.434,6.367,0.387,0.541,0.548,0,3,0.208,0.709,0.291,0.232,47.3571,37.5469,0.2072,1,0,380.096,422.014,417.087,12738,0,1215,739.968,340.07,2619.743
148,1,1291,D18-26,260,22,37,14.087,4.518,0.321,0.595,0.603,1,3,0.419,0.704,0.296,0.386,37.0688,46.9305,0.266,1,1,372.824,398.858,404.526,12872,0,1230,770.727,358.943,2640.837
149,1,1163,D18-26,260,23,37,15.781,5.25,0.333,0.622,0.626,1,3,0.644,0.681,0.319,0.724,46.9305,43.3262,0.0768,0,0,390.94,426.218,450.746,13009,0,1247,785.806,368.275,2661.142
150,1,1181,D58-69,460,40,66,15.17,4.95,0.326,0.606,0.613,1,3,0.483,0.666,0.334,0.607,31.2312,78.2156,1.5044,1,1,357.94,375.863,403.112,13144,0,1263,812.31,375.218,2681.742
151,1,1362,D47-58,380,30,54,13.673,5.573,0.408,0.556,0.559,0,3,0.212,0.685,0.315,0.245,37.5469,67.2508,0.7911,1,0,392.429,410.865,455.039,13234,0,1273,735.746,340.844,2701.231
152,1,1252,D94-105,220,17,31,14.032,5.203,0.371,0.548,0.556,0,3,0.029,0.684,0.316,0.094,62.4346,37.5881,0.398,1,0,388.011,415.386,444.098,13323,0,1282,745.522,343.191,2721.158
153,1,1146,D58-69,380,29,54,16.236,6.209,0.382,0.537,0.545,0,3,0.323,0.673,0.327,0.465,78.2156,55.2943,0.2931,1,0,361.862,404.522,420.941,13411,0,1291,712.607,329.968,2739.709
154,1,1381,D94-105,220,20,31,11.985,3.011,0.251,0.645,0.656,1,3,0.626,0.726,0.274,0.542,37.5881,49.6835,0.3218,1,1,419.38,468.353,483.836,13550,0,1308,829.485,387.094,2763.066
155,1,1098,D10-18,300,25,43,17.119,5.891,0.344,0.581,0.589,0,3,0.479,0.698,0.302,0.436,44.17,43.8256,0.0078,0,0,351.986,398.622,397.029,13643,0,1318,794.408,365.252,2782.296
156,1,1388,D18-26,220,17,31,13.389,5.124,0.383,0.548,0.555,0,3,0.036,0.71,0.29,0.089,46.9305,39.3937,0.1606,0,0,383.397,424.576,437.689,13732,0,1327,748.908,344.376,2802.325
157,1,1353,D58-69,420,36,60,17.717,5.478,0.309,0.6,0.609,1,3,0.917,0.667,0.333,0.879,55.2943,60.6873,0.0975,0,0,372.33,420.807,421.702,13867,0,1343,807.854,372.749,2822.203
158,1,1186,D18-26,220,18,31,15.435,5.154,0.334,0.581,0.589,0,3,0.119,0.685,0.315,0.302,46.9305,35.61,0.2412,1,0,377.897,418.114,420.89,13960,0,1353,759.608,352.96,2842.386
159,1,1048,D69-77,460,37,66,15.684,5.494,0.35,0.561,0.57,0,3,0.263,0.721,0.279,0.388,70.3787,71.432,0.015,0,0,375.961,404.35,448.168,14051,0,1363,736.595,341.899,2862.008
160,1,1370,D18-26,220,17,31,15.282,6.213,0.407,0.548,0.553,0,3,0.487,0.652,0.348,0.62,35.61,34.5144,0.0308,0,0,393.298,432.487,457.119,14140,0,1372,766.1,350.393,2880.622
161,1,1127,D35-47,460,38,66,15.175,5.654,0.373,0.576,0.581,0,3,0.323,0.687,0.313,0.367,76.9923,75.2672,0.0224,0,0,354.683,399.748,387.283,14232,0,1382,755.218,350.69,2900.126
162,1,1079,D47-58,380,32,54,13.933,4.897,0.351,0.593,0.598,0,3,0.359,0.699,0.301,0.505,67.2508,69.1742,0.0286,0,0,364.551,388.403,428.447,14326,0,1393,785.648,363.866,2920.715
163,1,1268,D77-86,420,33,60,12.992,4.796,0.369,0.55,0.558,0,3,0.053,0.698,0.302,0.224,49.0761,77.6651,0.5825,1,0,374.787,394.266,448.365,14416,0,1402,751.89,345.662,2941.18
164,1,1387,D86-94,220,17,31,13.789,5.272,0.382,0.548,0.555,0,3,0.195,0.71,0.29,0.208,49.9098,38.2525,0.2336,1,0,388.281,419.084,448.655,14505,0,1411,725.977,336.35,2961.017
165,1,1310,D77-86,460,37,66,12.994,4.834,0.372,0.561,0.567,0,3,0.207,0.686,0.314,0.433,77.6651,86.2181,0.1101,0,0,360.899,404.226,438.892,14596,0,1421,742.671,344.026,2981.497
166,1,1334,D69-77,420,36,60,15.602,4.823,0.309,0.6,0.609,1,3,0.683,0.708,0.292,0.742,70.3787,68.9148,0.0208,0,0,380.396,429.145,445.994,14731,0,1437,781.817,363.636,3002.227
167,1,1248,D86-94,460,37,66,16.092,6.21,0.386,0.561,0.566,0,3,0.142,0.661,0.339,0.359,38.2525,69.6187,0.82,1,0,352.882,398.291,401.177,14822,0,1447,732.478,340.458,3020.918
168,1,1393,D35-47,380,34,54,11.374,3.841,0.338,0.63,0.633,1,3,0.969,0.678,0.322,0.948,76.9923,88.7223,0.1524,0,0,403.387,452.919,440.865,14959,0,1464,809.864,377.897,3043.102
169,1,1090,D10-18,420,38,60,14.568,4.343,0.298,0.633,0.64,1,3,0.421,0.683,0.317,0.366,44.17,76.914,0.7413,1,1,417.09,464.917,450.9,15097,0,1481,772.68,365.438,3064.656
170,1,1036,D35-47,420,37,60,18.529,5.922,0.32,0.617,0.623,1,3,0.79,0.723,0.277,0.792,76.9923,59.244,0.2305,1,1,379.278,424.007,428.448,15233,0,1497,806.764,374.867,3084.057
171,1,1134,D77-86,420,40,60,16.42,3.968,0.242,0.667,0.676,1,3,0.651,0.671,0.329,0.701,77.6651,71.0494,0.0852,0,0,381.189,400.216,453.379,15374,0,1515,790.028,376.51,3106.298
172,1,1395,D86-94,380,35,54,13.682,3.338,0.244,0.648,0.659,1,3,0.642,0.674,0.326,0.614,69.6187,75.4455,0.0837,0,0,373.687,396.014,408.704,15513,0,1533,809.024,380.381,3129.247
173,1,1084,D47-58,300,27,43,13.528,4.103,0.303,0.628,0.635,1,3,0.437,0.676,0.324,0.555,67.2508,58.7671,0.1261,0,0,374.193,396.39,442.323,15650,0,1550,803.791,375.513,3151.081
174,1,1134,D26-35,340,30,49,13.553,4.593,0.339,0.612,0.617,1,3,0.823,0.709,0.291,0.692,46.6515,65.2099,0.3978,1,1,364.14,394.936,407.744,15786,0,1566,803.551,373.08,3172.183
175,1,1342,D69-77,300,24,43,13.05,4.768,0.365,0.558,0.566,0,3,0.421,0.682,0.318,0.503,70.3787,55.8124,0.207,1,0,361.964,385.381,395.971,15876,0,1576,771.304,353.677,3192.733
176,1,1114,D94-105,220,19,31,16.661,5.575,0.335,0.613,0.618,1,3,0.709,0.71,0.29,0.792,49.6835,34.3514,0.3086,1,1,388.937,432.508,438.96,16012,0,1592,767.065,360.408,3212.564
177,1,1323,D58-69,460,40,66,12.768,4.185,0.328,0.606,0.613,1,3,0.681,0.712,0.288,0.668,55.2943,92.9276,0.6806,1,1,382.873,423.363,437.872,16147,0,1608,802.114,371.649,3234.159
178,1,1279,D94-105,420,40,60,18.156,4.424,0.244,0.667,0.676,1,3,0.837,0.689,0.311,0.708,34.3514,64.2574,0.8706,1,1,398.23,427.721,443.875,16288,0,1626,805.134,381.797,3255.808
179,1,1014,D58-69,460,38,66,16.245,5.589,0.344,0.576,0.584,0,3,0.38,0.677,0.323,0.463,92.9276,70.3079,0.2434,1,0,358.011,379.589,389.443,16380,0,1636,749.782,348.787,3275.397
180,1,1239,D69-77,220,18,31,16.21,6.15,0.379,0.581,0.585,0,3,0.058,0.709,0.291,0.202,55.8124,33.9078,0.3925,1,0,398.1,429.667,449.776,16473,0,1646,775.732,358.603,3294.286
181,1,1342,D77-86,380,32,54,11.496,3.729,0.324,0.593,0.601,1,3,0.505,0.664,0.336,0.598,77.6651,83.8422,0.0795,0,0,361.875,377.126,405.523,16607,0,1661,774.071,359.814,3316.393
182,1,1371,D47-58,460,37,66,16.413,6.168,0.376,0.561,0.567,0,3,0.364,0.668,0.332,0.403,67.2508,68.2589,0.015,0,0,371.504,407.132,451.323,16698,0,1671,758.736,349.649,3335.138
183,1,1285,D35-47,260,25,37,14.343,3.319,0.231,0.676,0.685,1,3,0.762,0.734,0.266,0.653,59.244,50.9003,0.1408,0,0,374.306,402.825,423.198,16840,0,1690,827.819,391.088,3358.278
184,1,1268,D94-105,340,32,49,14.655,3.949,0.269,0.653,0.661,1,3,0.912,0.67,0.33,0.697,64.2574,63.3952,0.0134,0,0,415.959,465.248,450.117,16980,0,1708,840.224,392.038,3380.463
185,1,1026,D69-77,380,36,54,15.706,4.065,0.259,0.667,0.674,1,3,0.456,0.717,0.283,0.565,33.9078,67.209,0.9821,1,1,376.825,407.775,442.406,17121,0,1726,830.553,390.693,3402.579
186,1,1097,D86-94,420,39,60,14.885,3.891,0.261,0.65,0.659,1,3,0.805,0.707,0.293,0.807,69.6187,76.8203,0.1034,0,0,400.176,430.073,449.413,17261,0,1744,796.136,376.148,3424.82
187,1,1242,D69-77,420,36,60,12.891,4.726,0.367,0.6,0.603,1,3,0.964,0.673,0.327,0.964,67.209,83.4058,0.241,1,1,402.674,423.042,443.928,17396,0,1760,774.436,361.053,3445.677
188,1,1381,D86-94,340,31,49,14.613,4.457,0.305,0.633,0.639,1,3,0.506,0.693,0.307,0.499,69.6187,62.0204,0.1091,0,0,392.263,439.703,430.002,17534,0,1777,795.48,373.316,3467.078
189,1,1341,D77-86,380,32,54,17.023,5.352,0.314,0.593,0.602,1,3,0.997,0.655,0.345,0.783,77.6651,56.619,0.271,1,1,396.951,415.875,469.792,17668,0,1792,751.665,351.972,3487.076
190,1,1066,D94-105,300,28,43,17.231,4.893,0.284,0.651,0.658,1,3,0.906,0.706,0.294,0.712,64.2574,47.4671,0.2613,1,1,418.903,459.849,486.326,17808,0,1810,797.9,376.94,3508.022
191,1,1044,D86-94,260,24,37,15.203,4.36,0.287,0.649,0.655,1,3,0.887,0.678,0.322,0.731,69.6187,46.4834,0.3323,1,1,417.337,461.385,494.41,17947,0,1828,810.247,380.884,3529.646
192,1,1165,D26-35,340,33,49,14.375,3.063,0.213,0.673,0.685,1,3,0.789,0.666,0.334,0.676,65.2099,66.2401,0.0158,0,0,379.622,412.046,445.556,18089,0,1847,836.685,393.86,3553.105
193,1,1181,D47-58,260,24,37,14.59,3.687,0.253,0.649,0.659,1,3,0.759,0.703,0.297,0.715,67.2508,48.4366,0.2798,1,1,417.689,456.917,457.091,18228,0,1865,794.867,375.501,3575.604
194,1,1350,D18-26,260,25,37,13.132,2.775,0.211,0.676,0.687,1,3,0.495,0.727,0.273,0.489,35.61,55.5924,0.5611,1,1,420.554,465.723,465.054,18370,0,1884,838.001,394.652,3599.45
195,1,1070,D69-77,260,23,37,14.939,4.047,0.271,0.622,0.632,1,3,0.986,0.697,0.303,0.915,83.4058,45.7682,0.4513,1,1,409.247,430.072,446.274,18507,0,1901,793.059,370.814,3621.319
196,1,1336,D26-35,460,39,66,15.135,5.186,0.343,0.591,0.598,0,3,0.148,0.709,0.291,0.222,65.2099,76.9272,0.1797,0,0,384.58,399.972,414.98,18601,0,1912,767.054,357.105,3641.523
197,1,1063,D77-86,380,35,54,11.96,3.201,0.268,0.648,0.657,1,3,0.555,0.678,0.322,0.607,56.619,86.309,0.5244,1,1,421.267,442.062,459.596,18740,0,1930,778.977,369.864,3664.651
198,1,1281,D94-105,300,27,43,13.066,4.138,0.317,0.628,0.633,1,3,0.55,0.694,0.306,0.656,47.4671,60.8487,0.2819,1,1,390.493,435.35,450.342,18877,0,1947,783.472,368.401,3686.438
199,1,1185,D86-94,260,22,37,17.591,6.267,0.356,0.595,0.6,0,3,0.352,0.669,0.331,0.528,46.4834,37.5825,0.1915,0,0,395.285,411.257,450.133,18971,0,1958,805.585,371.144,3705.259
200,1,1393,D94-105,420,37,60,16.821,5.554,0.33,0.617,0.622,1,3,0.821,0.67,0.33,0.876,60.8487,65.2585,0.0725,0,0,410.586,439.138,489.83,19107,0,1974,787.853,368.248,3725.139
201,1,1164,D47-58,300,29,43,11.873,3.328,0.28,0.674,0.679,1,3,0.454,0.689,0.311,0.488,48.4366,70.8396,0.4625,1,1,405.797,432.959,449.202,19249,0,1993,824.87,389.867,3748.259
202,1,1017,D86-94,380,35,54,10.996,3.428,0.312,0.648,0.652,1,3,0.792,0.662,0.338,0.703,46.4834,93.8773,1.0196,1,1,396.974,420.798,439.731,19388,0,2011,817.408,383.315,3771.091
203,1,1271,D86-94,420,42,60,13.323,3.007,0.226,0.7,0.707,1,4,0.584,0.683,0.317,0.63,93.8773,91.1051,0.0295,0,0,383.641,425.136,455.044,19533,1,2031,852.405,403.342,3794.782
204,1,1094,D35-47,220,20,31,13.73,3.56,0.259,0.645,0.655,1,3,0.813,0.686,0.314,0.634,59.244,43.3687,0.268,1,1,389.891,435.319,449.866,19672,1,2048,807.549,379.416,3817.425
205,1,1361,D69-77,460,44,66,13.401,3.262,0.243,0.667,0.676,1,3,0.563,0.694,0.306,0.655,45.7682,95.35,1.0833,1,1,397.583,447.265,472.371,19813,1,2066,837.884,393.259,3840.584
206,1,1229,D69-77,420,41,60,13.9,3.418,0.246,0.683,0.69,1,3,0.765,0.73,0.27,0.827,95.35,85.6195,0.1021,0,0,432.727,459.631,465.434,19956,1,2085,803.925,383.874,3863.64
207,1,1154,D58-69,260,23,37,14.71,4.507,0.306,0.622,0.629,1,3,0.467,0.696,0.304,0.584,70.3079,46.4792,0.3389,1,1,392.032,427.332,447.098,20093,1,2102,764.039,360.657,3884.911
208,1,1326,D69-77,340,29,49,14.08,4.332,0.308,0.592,0.602,1,3,0.568,0.701,0.299,0.647,95.35,61.1868,0.3583,1,1,388.993,438.071,462.651,20227,1,2117,762.163,355.533,3906.231
209,1,1075,D94-105,460,46,66,13.093,3.01,0.23,0.697,0.704,1,4,0.429,0.705,0.295,0.537,60.8487,101.1765,0.6628,1,1,392.752,425.314,456.166,20371,2,2137,863.674,406.832,3929.899
210,1,1343,D94-105,220,21,31,12.951,3.005,0.232,0.677,0.686,1,3,0.92,0.72,0.28,0.808,101.1765,47.7961,0.5276,1,1,376.502,412.261,438.337,20513,2,2156,856.222,401.291,3953.457
211,1,1036,D77-86,460,43,66,15.135,3.923,0.259,0.652,0.66,1,3,0.688,0.697,0.303,0.746,86.309,82.8999,0.0395,0,0,373.408,397.744,419.133,20653,2,2174,796.345,376.448,3975.666
212,1,1308,D69-77,460,44,66,14.268,4.001,0.28,0.667,0.672,1,3,0.893,0.679,0.321,0.723,61.1868,89.5557,0.4636,1,1,422.538,439.561,499.684,20794,2,2192,848.416,396.946,3997.864
213,1,1043,D69-77,420,42,60,14.405,2.895,0.201,0.7,0.71,1,4,0.655,0.692,0.308,0.623,89.5557,84.2625,0.0591,0,0,431.925,464.163,497.506,20939,3,2212,855.139,404.299,4021.701
214,1,1214,D69-77,380,36,54,15.596,4.257,0.273,0.667,0.673,1,3,0.635,0.697,0.303,0.658,89.5557,67.6832,0.2442,1,1,376.824,421.207,410.949,21080,3,2230,845.02,395.757,4043.568
215,1,1285,D18-26,380,35,54,16.08,4.321,0.269,0.648,0.656,1,3,0.984,0.683,0.317,0.978,55.5924,64.1952,0.1547,0,0,367.589,400.587,422.086,21219,3,2248,830.867,388.026,4065.239
216,1,1039,D18-26,420,36,60,16.725,5.328,0.319,0.6,0.608,1,3,0.44,0.678,0.322,0.393,55.5924,64.2851,0.1564,0,0,377.378,402.11,417.717,21354,3,2264,791.77,367.12,4085.312
217,1,1055,D18-26,380,36,54,12.776,3.272,0.256,0.667,0.674,1,3,0.778,0.702,0.298,0.678,55.5924,82.6184,0.4861,1,1,417.734,440.812,495.591,21495,3,2282,834.039,391.914,4108.459
218,1,1182,D69-77,220,20,31,17.362,5.201,0.3,0.645,0.651,1,3,0.543,0.719,0.281,0.591,67.6832,34.2965,0.4933,1,1,400.0,436.18,459.956,21634,3,2299,815.307,382.132,4128.968
219,1,1294,D77-86,380,32,54,15.119,5.063,0.335,0.593,0.6,0,3,0.16,0.706,0.294,0.386,86.309,63.7487,0.2614,1,0,405.252,454.215,438.196,21728,3,2310,748.685,350.929,4149.342
220,1,1339,D47-58,420,37,60,13.796,4.135,0.3,0.617,0.625,1,3,0.668,0.655,0.345,0.776,70.8396,79.5696,0.1232,0,0,370.064,386.319,440.058,21864,3,2326,766.364,360.728,4171.066
221,1,1273,D26-35,460,39,66,15.797,5.421,0.343,0.591,0.598,0,3,0.105,0.688,0.312,0.17,65.2099,73.7012,0.1302,0,0,349.881,368.534,382.101,21958,3,2337,795.637,367.109,4190.965
222,1,1191,D35-47,460,47,66,11.518,2.203,0.191,0.712,0.722,1,4,0.432,0.681,0.319,0.594,43.3687,117.0737,1.6995,1,1,414.528,452.137,487.161,22104,4,2357,829.45,397.126,4215.773
223,1,1248,D10-18,460,47,66,14.693,3.179,0.216,0.712,0.719,1,4,0.436,0.717,0.283,0.496,76.914,91.7761,0.1932,0,0,440.85,469.738,489.465,22250,5,2377,861.974,408.509,4239.313
224,1,1288,D10-18,260,25,37,14.695,3.784,0.257,0.676,0.682,1,3,0.708,0.701,0.299,0.57,76.914,49.6788,0.3541,1,1,407.542,426.851,446.265,22392,5,2396,822.894,389.364,4261.848
225,1,1158,D26-35,260,26,37,14.539,3.003,0.207,0.703,0.712,1,4,0.426,0.674,0.326,0.598,65.2099,51.847,0.2049,1,1,427.535,460.566,465.869,22537,6,2416,834.664,397.538,4285.561
226,1,1336,D94-105,460,40,66,12.141,4.045,0.333,0.606,0.612,1,3,0.432,0.671,0.329,0.561,47.7961,97.7262,1.0446,1,1,389.475,436.732,451.075,22672,6,2432,784.448,365.466,4307.339
227,1,1054,D94-105,220,21,31,15.806,3.961,0.251,0.677,0.685,1,3,0.969,0.701,0.299,0.929,97.7262,39.163,0.5993,1,1,409.95,434.051,444.296,22814,6,2451,842.103,396.349,4329.655
228,1,1128,D77-86,380,37,54,16.32,4.139,0.254,0.685,0.691,1,3,0.912,0.708,0.292,0.736,63.7487,66.1239,0.0373,0,0,389.151,419.203,461.118,22957,6,2470,804.809,384.461,4351.786
229,1,1190,D35-47,420,40,60,15.02,3.446,0.229,0.667,0.677,1,3,0.418,0.719,0.281,0.425,117.0737,77.6737,0.3365,1,1,373.403,392.666,411.164,23098,6,2488,844.811,395.684,4374.705
230,1,1022,D10-18,220,22,31,13.719,2.745,0.2,0.71,0.719,1,4,0.515,0.698,0.302,0.555,49.6788,46.8738,0.0565,0,0,421.644,463.835,455.629,23243,7,2508,840.329,400.567,4398.795
231,1,1155,D35-47,220,19,31,14.627,4.31,0.295,0.613,0.622,1,3,0.546,0.716,0.284,0.643,77.6737,39.1282,0.4962,1,1,358.283,390.161,396.206,23379,7,2524,757.943,357.215,4420.27
232,1,1005,D69-77,300,28,43,13.376,4.0,0.299,0.651,0.656,1,3,0.997,0.699,0.301,0.855,34.2965,61.1458,0.7829,1,1,367.735,407.903,426.792,23519,7,2542,819.291,384.426,4442.376
233,1,1043,D47-58,260,25,37,12.493,2.703,0.216,0.676,0.686,1,3,0.942,0.688,0.312,0.905,70.8396,58.4374,0.1751,0,0,377.477,395.222,425.773,23661,7,2561,817.996,387.65,4466.317
234,1,1161,D58-69,220,19,31,16.007,4.731,0.296,0.613,0.622,1,3,0.49,0.729,0.271,0.498,46.4792,35.7538,0.2308,1,1,381.798,418.752,452.609,23797,7,2577,777.948,364.217,4487.244
235,1,1072,D18-26,260,25,37,12.487,3.041,0.244,0.676,0.684,1,3,0.763,0.684,0.316,0.645,82.6184,58.4669,0.2923,1,1,417.965,452.309,496.577,23939,7,2596,805.446,383.257,4510.745
236,1,1185,D18-26,260,26,37,12.322,2.518,0.204,0.703,0.712,1,4,0.504,0.692,0.308,0.614,58.4669,61.1765,0.0463,0,0,407.411,427.086,471.921,24084,8,2616,823.89,393.767,4535.088
237,1,1018,D58-69,220,22,31,13.149,3.007,0.229,0.71,0.716,1,4,0.694,0.682,0.318,0.728,35.7538,48.9065,0.3679,1,1,395.779,437.639,460.907,24229,9,2636,872.517,411.833,4558.838
238,1,1036,D26-35,260,24,37,15.313,3.955,0.258,0.649,0.658,1,3,0.984,0.712,0.288,0.888,51.847,46.1483,0.1099,0,0,369.397,396.879,430.77,24368,9,2654,788.918,373.419,4580.988
239,1,1326,D58-69,380,33,54,14.639,4.959,0.339,0.611,0.616,1,3,0.928,0.717,0.283,0.828,48.9065,67.379,0.3777,1,1,358.609,375.163,405.541,24504,9,2670,811.195,375.585,4601.609
240,2,1225,D47-58,340,32,49,14.895,4.43,0.297,0.653,0.658,1,3,0.7,0.704,0.296,0.672,70.8396,62.377,0.1195,0,0,394.235,436.993,424.949,24644,9,2688,783.051,372.027,4623.168
241,2,1260,D58-69,460,41,66,13.787,4.317,0.313,0.621,0.628,1,3,0.607,0.682,0.318,0.69,67.379,87.6967,0.3015,1,1,398.556,419.515,464.109,24781,9,2705,777.307,365.239,4644.683
242,2,1222,D94-105,260,26,37,16.127,3.271,0.203,0.703,0.712,1,4,0.567,0.704,0.296,0.507,39.163,46.7405,0.1935,0,0,414.708,449.132,470.538,24926,10,2725,832.411,396.749,4668.047
243,2,1255,D47-58,300,27,43,14.687,4.379,0.298,0.628,0.635,1,3,0.411,0.728,0.272,0.484,70.8396,54.1311,0.2359,1,1,410.638,456.842,476.003,25063,10,2742,772.17,364.446,4689.521
244,2,1073,D26-35,420,39,60,13.345,3.203,0.24,0.65,0.661,1,3,0.672,0.695,0.305,0.71,51.847,85.6858,0.6527,1,1,419.396,447.439,483.49,25203,10,2760,827.242,387.035,4712.657
245,2,1231,D86-94,340,34,49,15.177,2.931,0.193,0.694,0.705,1,4,0.452,0.686,0.314,0.406,93.8773,64.2789,0.3153,1,1,391.805,408.543,423.322,25347,10,2779,810.164,387.639,4736.41
246,2,1274,D69-77,300,29,43,12.488,2.727,0.218,0.674,0.685,1,3,0.453,0.699,0.301,0.439,61.1458,67.3523,0.1015,0,0,389.029,422.72,431.81,25489,10,2798,802.409,382.006,4760.312
