# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=505 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.499430Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
123,1,1260,D26-35,260,21,37,14.252,5.366,0.377,0.568,0.573,0,3,0.496,0.693,0.307,0.511,59.7191,44.8279,0.2494,1,0,368.075,403.479,430.089,10389,0,965,739.557,343.98,2169.665
124,1,1012,D86-94,300,25,43,14.91,5.087,0.341,0.581,0.589,0,3,0.042,0.67,0.33,0.14,39.4073,50.3187,0.2769,1,0,374.48,408.739,406.628,10482,0,975,754.405,351.251,2189.94
125,1,1384,D58-69,420,32,60,14.497,6.169,0.426,0.533,0.537,0,3,0.449,0.682,0.318,0.586,70.4771,68.1162,0.0335,0,0,350.249,366.372,427.277,10570,0,984,717.323,331.063,2208.52
126,1,1146,D86-94,420,32,60,15.716,6.039,0.384,0.533,0.542,0,3,0.232,0.703,0.297,0.26,50.3187,62.8333,0.2487,1,0,359.262,406.546,432.286,10658,0,993,711.32,328.962,2227.269
127,1,1163,D47-58,460,35,66,14.039,6.246,0.445,0.53,0.533,0,3,0.435,0.693,0.307,0.501,61.4927,76.7315,0.2478,1,0,342.523,367.065,412.262,10746,0,1002,755.832,344.087,2245.731
128,1,1235,D47-58,460,38,66,15.465,6.028,0.39,0.576,0.579,0,3,0.046,0.648,0.352,0.255,76.7315,73.8557,0.0375,0,0,346.76,381.841,394.734,10838,0,1012,786.817,361.75,2264.749
129,1,1175,D10-18,460,38,66,15.898,6.132,0.386,0.576,0.58,0,3,0.452,0.726,0.274,0.571,47.6743,71.8459,0.507,1,0,398.933,425.354,470.512,10930,0,1022,784.01,360.767,2283.631
130,1,1147,D10-18,300,22,43,12.085,5.101,0.422,0.512,0.518,0,3,0.463,0.713,0.287,0.472,71.8459,56.7214,0.2105,1,0,369.911,404.453,420.322,11016,0,1030,735.676,334.231,2303.47
131,1,1276,D86-94,380,29,54,12.832,5.392,0.42,0.537,0.541,0,3,0.046,0.68,0.32,0.22,62.8333,69.9625,0.1135,0,0,358.399,400.565,424.195,11104,0,1039,748.645,342.581,2323.082
132,1,1018,D26-35,460,38,66,14.523,5.126,0.353,0.576,0.583,0,3,0.183,0.675,0.325,0.43,44.8279,78.6451,0.7544,1,0,358.131,376.326,431.571,11196,0,1049,777.048,358.33,2343.272
133,1,1116,D26-35,260,21,37,13.825,4.842,0.35,0.568,0.576,0,3,0.069,0.708,0.292,0.164,78.6451,46.2127,0.4124,1,0,380.219,421.464,426.369,11287,0,1059,780.835,358.427,2363.784
134,1,1136,D94-105,340,31,49,15.529,4.396,0.283,0.633,0.641,1,3,0.589,0.728,0.272,0.582,55.9433,58.3625,0.0432,0,0,383.135,412.793,423.974,11425,0,1076,791.583,371.952,2385.265
135,1,1375,D26-35,220,17,31,15.448,6.01,0.389,0.548,0.555,0,3,0.08,0.706,0.294,0.256,46.2127,34.1446,0.2611,1,0,362.726,410.707,433.815,11514,0,1085,763.243,349.393,2404.142
136,1,1048,D26-35,340,27,49,13.897,5.408,0.389,0.551,0.557,0,3,0.362,0.672,0.328,0.473,34.1446,58.8574,0.7238,1,0,335.584,355.965,371.378,11604,0,1094,729.252,337.891,2423.817
137,1,1100,D77-86,460,35,66,14.342,5.545,0.387,0.53,0.539,0,3,0.065,0.685,0.315,0.294,70.2105,75.1131,0.0698,0,0,377.308,419.488,432.296,11692,0,1103,751.888,342.706,2443.19
138,1,1054,D35-47,420,33,60,15.141,6.002,0.396,0.55,0.555,0,3,0.358,0.666,0.334,0.371,67.5356,66.6443,0.0132,0,0,353.832,383.071,398.931,11782,0,1112,764.919,350.222,2462.087
139,1,1235,D47-58,420,37,60,16.848,4.86,0.288,0.617,0.626,1,3,0.548,0.688,0.312,0.655,76.7315,65.1558,0.1509,0,0,406.351,427.578,443.726,11918,0,1128,763.631,359.771,2482.868
140,1,1156,D35-47,220,18,31,14.412,4.951,0.344,0.581,0.588,0,3,0.12,0.679,0.321,0.194,67.5356,38.1383,0.4353,1,0,350.496,397.061,383.83,12011,0,1138,791.744,364.207,2503.315
141,1,1238,D35-47,460,38,66,13.442,4.759,0.354,0.576,0.583,0,3,0.499,0.689,0.311,0.453,38.1383,84.9687,1.2279,1,0,351.274,399.797,425.189,12103,0,1148,754.337,350.382,2523.983
142,1,1167,D58-69,300,26,43,17.048,6.019,0.353,0.605,0.609,1,3,0.847,0.707,0.293,0.747,70.4771,45.311,0.3571,1,1,405.065,442.431,467.161,12238,0,1164,760.441,356.852,2543.186
143,1,1070,D69-77,420,38,60,14.995,4.72,0.315,0.633,0.639,1,3,0.895,0.701,0.299,0.714,74.5079,74.7214,0.0029,0,0,375.059,404.067,414.247,12376,0,1181,771.124,364.893,2564.251
144,1,1277,D35-47,300,24,43,13.258,5.239,0.395,0.558,0.563,0,3,0.026,0.671,0.329,0.129,84.9687,54.9339,0.3535,1,0,351.747,370.904,417.475,12466,0,1191,779.0,356.371,2584.19
145,1,1030,D35-47,260,21,37,11.328,4.309,0.38,0.568,0.573,0,3,0.175,0.695,0.305,0.293,54.9339,56.3993,0.0267,0,0,366.993,415.594,444.272,12557,0,1201,775.041,356.399,2605.393
146,1,1346,D18-26,380,29,54,14.555,5.922,0.407,0.537,0.543,0,3,0.379,0.724,0.276,0.441,71.9798,61.6795,0.1431,0,0,341.465,368.093,389.348,12645,0,1210,731.787,336.681,2624.317
147,1,1234,D69-77,380,29,54,13.896,5.237,0.377,0.537,0.546,0,3,0.338,0.697,0.303,0.471,74.5079,64.6029,0.1329,0,0,355.973,372.114,421.661,12733,0,1219,768.797,349.635,2644.131
148,1,1168,D26-35,380,29,54,12.877,5.379,0.418,0.537,0.542,0,3,0.154,0.708,0.292,0.32,58.8574,69.7148,0.1845,0,0,368.347,383.789,445.523,12821,0,1228,738.541,339.045,2663.76
149,1,1004,D47-58,420,32,60,15.306,6.092,0.398,0.533,0.54,0,3,0.335,0.69,0.31,0.469,76.7315,64.5155,0.1592,0,0,335.586,377.999,403.952,12909,0,1237,725.445,333.906,2682.44
150,1,1121,D86-94,260,22,37,14.058,4.815,0.342,0.595,0.601,1,3,0.961,0.668,0.332,0.716,62.8333,47.027,0.2516,1,1,360.464,389.998,429.286,13043,0,1252,784.593,363.797,2703.148
151,1,1298,D10-18,220,20,31,15.209,4.112,0.27,0.645,0.654,1,3,0.754,0.697,0.303,0.723,56.7214,39.1518,0.3098,1,1,380.679,413.307,444.672,13182,0,1269,827.923,386.547,2725.074
152,1,1196,D18-26,460,39,66,15.278,4.798,0.314,0.591,0.6,1,3,0.767,0.687,0.313,0.831,71.9798,76.2058,0.0587,0,0,372.238,415.999,423.901,13316,0,1284,773.24,359.271,2745.782
153,1,1120,D77-86,420,35,60,12.233,3.899,0.319,0.583,0.593,0,3,0.453,0.707,0.293,0.586,70.2105,86.0718,0.2259,1,0,381.093,396.231,448.628,13409,0,1294,757.241,352.534,2767.613
154,1,1342,D47-58,460,41,66,14.894,4.806,0.323,0.621,0.627,1,3,0.746,0.715,0.285,0.647,76.7315,81.1749,0.0579,0,0,409.441,443.458,474.808,13546,0,1311,767.211,361.706,2788.492
155,1,1267,D94-105,260,23,37,14.929,4.514,0.302,0.622,0.629,1,3,0.494,0.701,0.299,0.611,55.9433,45.7969,0.1814,0,0,404.146,424.112,473.863,13683,0,1328,772.019,363.45,2809.754
156,1,1252,D77-86,220,18,31,11.444,4.29,0.375,0.581,0.585,0,3,0.451,0.664,0.336,0.574,86.0718,48.0309,0.442,1,0,352.885,395.692,413.811,13776,0,1338,745.381,347.98,2831.061
157,1,1247,D69-77,420,35,60,13.657,4.542,0.333,0.583,0.592,0,3,0.384,0.71,0.29,0.49,74.5079,77.0958,0.0347,0,0,396.055,412.36,443.632,13869,0,1348,789.043,363.665,2852.057
158,1,1222,D77-86,460,36,66,15.298,5.85,0.382,0.545,0.553,0,3,0.146,0.688,0.312,0.233,48.0309,71.8183,0.4953,1,0,382.549,429.259,423.714,13958,0,1357,738.36,340.244,2871.124
159,1,1375,D35-47,260,24,37,13.741,3.495,0.254,0.649,0.658,1,3,0.556,0.722,0.278,0.582,54.9339,51.4288,0.0638,0,0,400.268,446.876,432.778,14097,0,1375,794.798,375.477,2893.873
160,1,1154,D69-77,420,36,60,12.647,4.49,0.355,0.6,0.604,1,3,0.632,0.69,0.31,0.506,74.5079,85.0163,0.141,0,0,381.023,407.862,427.464,14232,0,1391,794.573,368.101,2915.036
161,1,1372,D69-77,380,29,54,11.671,4.901,0.42,0.537,0.541,0,3,0.206,0.681,0.319,0.452,74.5079,76.9216,0.0324,0,0,370.001,413.167,444.746,14320,0,1400,762.94,347.584,2935.287
162,1,1334,D10-18,220,18,31,11.662,4.115,0.353,0.581,0.587,0,3,0.462,0.654,0.346,0.616,39.1518,47.1307,0.2038,1,0,401.415,420.352,453.099,14413,0,1410,757.587,352.252,2956.821
163,1,1168,D77-86,380,32,54,16.448,5.11,0.311,0.593,0.602,1,3,0.589,0.694,0.306,0.561,71.8183,58.5961,0.1841,0,0,368.117,406.551,407.391,14547,0,1425,771.276,358.835,2977.134
164,1,1153,D94-105,460,41,66,15.657,4.732,0.302,0.621,0.629,1,3,0.978,0.682,0.318,0.845,55.9433,77.2208,0.3803,1,1,405.164,436.446,469.513,14684,0,1442,771.871,363.337,2998.109
165,1,1157,D10-18,300,25,43,12.861,4.174,0.325,0.581,0.591,0,3,0.203,0.71,0.29,0.325,47.1307,58.3352,0.2377,1,0,347.685,382.9,403.837,14777,0,1452,743.768,347.528,3019.572
166,1,1340,D26-35,300,26,43,13.139,4.174,0.318,0.605,0.612,1,3,0.429,0.714,0.286,0.585,58.8574,58.7926,0.0011,0,0,410.868,435.395,461.076,14912,0,1468,784.609,365.311,3041.174
167,1,1197,D47-58,420,36,60,16.864,5.443,0.323,0.6,0.608,1,3,0.969,0.704,0.296,0.925,76.7315,63.7575,0.1691,0,0,398.887,421.503,456.611,15047,0,1484,766.951,358.433,3061.097
168,1,1310,D86-94,260,23,37,14.861,4.434,0.298,0.622,0.63,1,3,0.528,0.687,0.313,0.588,47.027,46.0081,0.0217,0,0,413.825,455.243,445.053,15184,0,1501,801.457,373.753,3082.463
169,1,1218,D26-35,260,24,37,15.044,4.105,0.273,0.649,0.656,1,3,0.801,0.666,0.334,0.838,58.8574,46.9737,0.2019,1,1,367.659,384.488,433.906,15323,0,1519,814.88,382.505,3104.418
170,1,1263,D94-105,420,35,60,11.991,4.241,0.354,0.583,0.59,0,3,0.195,0.7,0.3,0.278,77.2208,87.8063,0.1371,0,0,381.757,401.741,433.907,15416,0,1529,786.394,362.738,3125.804
171,1,1216,D86-94,340,32,49,15.247,4.478,0.294,0.653,0.658,1,3,0.614,0.709,0.291,0.681,47.027,60.9349,0.2957,1,1,423.849,472.525,501.481,15556,0,1547,816.391,383.696,3147.302
172,1,1287,D94-105,220,19,31,14.917,4.92,0.33,0.613,0.619,1,3,0.456,0.72,0.28,0.479,77.2208,38.3676,0.5031,1,1,411.967,433.383,464.087,15692,0,1563,768.474,360.901,3167.983
173,1,1153,D26-35,380,32,54,11.732,4.117,0.351,0.593,0.598,0,3,0.23,0.719,0.281,0.308,46.9737,82.1513,0.7489,1,0,348.488,378.035,390.285,15786,0,1574,762.322,355.702,3189.587
174,1,1047,D35-47,460,39,66,13.206,4.24,0.321,0.591,0.6,0,3,0.128,0.674,0.326,0.334,54.9339,88.1597,0.6048,1,0,400.987,424.226,457.73,15880,0,1585,756.355,353.361,3211.02
175,1,1060,D26-35,300,28,43,15.134,3.769,0.249,0.651,0.661,1,3,0.961,0.681,0.319,0.963,82.1513,54.044,0.3421,1,1,383.317,427.967,425.084,16020,0,1603,799.939,377.653,3233.427
176,1,1050,D94-105,420,38,60,13.471,4.289,0.318,0.633,0.638,1,3,0.472,0.67,0.33,0.645,38.3676,83.1738,1.1678,1,1,413.274,451.196,466.806,16158,0,1620,825.113,383.789,3255.052
177,1,1094,D18-26,420,37,60,13.584,4.357,0.321,0.617,0.623,1,3,0.404,0.667,0.333,0.515,71.9798,80.8105,0.1227,0,0,404.123,420.9,463.285,16294,0,1636,788.442,368.455,3276.487
178,1,1354,D35-47,460,43,66,13.611,3.64,0.267,0.652,0.66,1,3,0.719,0.696,0.304,0.651,88.1597,92.1779,0.0456,0,0,397.553,416.11,459.758,16434,0,1654,795.893,376.29,3299.065
179,1,1301,D10-18,300,24,43,13.622,5.276,0.387,0.558,0.564,0,3,0.453,0.723,0.277,0.453,58.3352,53.4687,0.0834,0,0,392.876,411.16,443.721,16524,0,1664,768.891,352.833,3318.955
180,1,1248,D26-35,340,28,49,14.909,5.097,0.342,0.571,0.58,0,3,0.348,0.687,0.313,0.317,54.044,56.314,0.042,0,0,381.087,397.492,436.318,16616,0,1674,760.154,351.768,3339.157
181,1,1192,D69-77,380,35,54,16.437,4.2,0.256,0.648,0.658,1,3,0.507,0.716,0.284,0.584,74.5079,62.7976,0.1572,0,0,403.556,421.49,465.774,16755,0,1692,821.081,384.601,3360.986
182,1,1128,D69-77,460,39,66,16.23,5.85,0.36,0.591,0.596,0,3,0.197,0.651,0.349,0.204,74.5079,71.7336,0.0372,0,0,385.894,418.976,435.747,16849,0,1703,803.124,369.73,3380.326
183,1,1068,D47-58,420,39,60,12.131,3.732,0.308,0.65,0.654,1,3,0.814,0.698,0.302,0.8,76.7315,94.2572,0.2284,1,1,421.3,456.523,500.188,16989,0,1721,836.05,390.118,3402.775
184,1,1366,D47-58,460,45,66,12.256,2.854,0.233,0.682,0.69,1,3,0.93,0.706,0.294,0.797,94.2572,106.1579,0.1263,0,0,422.387,465.98,453.99,17132,0,1740,842.475,397.139,3426.556
185,1,1306,D10-18,300,25,43,16.687,5.402,0.324,0.581,0.591,0,3,0.178,0.673,0.327,0.226,58.3352,44.9593,0.2293,1,0,353.808,402.661,412.736,17225,0,1750,784.572,361.809,3446.422
186,1,1089,D35-47,260,21,37,12.936,5.019,0.388,0.568,0.572,0,3,0.366,0.689,0.311,0.315,88.1597,49.3876,0.4398,1,0,342.529,383.146,414.701,17316,0,1760,733.067,341.709,3466.703
187,1,1019,D47-58,340,30,49,14.225,4.579,0.322,0.612,0.619,1,3,0.757,0.679,0.321,0.742,94.2572,62.1302,0.3408,1,1,378.173,417.046,422.619,17452,0,1776,781.79,365.463,3487.824
188,1,1329,D47-58,220,21,31,16.123,4.077,0.253,0.677,0.684,1,3,0.525,0.733,0.267,0.475,62.1302,38.3933,0.3821,1,1,419.727,447.597,455.266,17594,0,1795,815.405,387.005,3509.988
189,1,1335,D69-77,420,34,60,15.02,5.146,0.343,0.567,0.576,0,3,0.194,0.692,0.308,0.342,74.5079,68.6334,0.0788,0,0,392.988,426.32,427.389,17685,0,1805,769.2,354.22,3530.098
190,1,1363,D58-69,220,21,31,11.961,2.448,0.205,0.677,0.689,1,3,0.409,0.716,0.284,0.383,45.311,51.7538,0.1422,0,0,406.473,448.542,478.628,17827,0,1824,826.777,390.985,3554.38
191,1,1027,D86-94,340,30,49,14.585,4.712,0.323,0.612,0.619,1,3,0.692,0.7,0.3,0.586,60.9349,60.5953,0.0056,0,0,361.61,403.981,430.216,17963,0,1840,771.813,361.971,3575.328
192,1,1359,D10-18,300,27,43,14.162,4.564,0.322,0.628,0.633,1,3,0.88,0.694,0.306,0.711,44.9593,56.1371,0.2486,1,1,382.949,420.458,449.092,18100,0,1857,806.083,376.315,3596.562
193,1,1060,D77-86,340,31,49,14.798,4.089,0.276,0.633,0.642,1,3,0.733,0.697,0.303,0.695,71.8183,61.2435,0.1472,0,0,377.885,413.357,442.641,18238,0,1874,825.191,383.715,3618.443
194,1,1332,D18-26,220,19,31,13.415,4.583,0.342,0.613,0.617,1,3,0.878,0.679,0.321,0.776,71.9798,42.6622,0.4073,1,1,374.013,420.681,428.905,18374,0,1890,792.59,369.342,3639.562
195,1,1028,D47-58,380,35,54,12.845,3.812,0.297,0.648,0.654,1,3,0.726,0.703,0.297,0.729,38.3933,80.3574,1.093,1,1,405.68,436.606,473.522,18513,0,1908,815.057,382.492,3661.895
196,1,1138,D47-58,460,42,66,11.838,2.958,0.25,0.636,0.648,1,3,0.649,0.676,0.324,0.543,80.3574,104.0534,0.2949,1,1,374.97,409.632,432.781,18651,0,1925,821.729,383.06,3685.268
197,1,1339,D86-94,340,29,49,16.599,5.723,0.345,0.592,0.598,0,3,0.271,0.702,0.298,0.259,60.9349,51.9044,0.1482,0,0,368.265,402.624,417.498,18745,0,1936,796.1,367.411,3704.779
198,1,1358,D77-86,220,21,31,13.343,2.892,0.217,0.677,0.688,1,3,0.42,0.717,0.283,0.394,71.8183,46.3914,0.354,1,1,415.257,464.301,479.56,18887,0,1955,831.364,392.59,3728.483
199,1,1074,D26-35,220,19,31,16.216,4.887,0.301,0.613,0.621,1,3,0.405,0.674,0.326,0.389,54.044,35.2945,0.3469,1,1,405.965,428.262,448.023,19023,0,1971,805.328,373.8,3749.207
200,1,1131,D26-35,460,46,66,16.195,3.514,0.217,0.697,0.706,1,4,0.869,0.723,0.277,0.816,35.2945,81.7927,1.3174,1,1,422.398,460.31,501.347,19167,1,1991,815.891,390.107,3772.221
201,1,1177,D69-77,220,21,31,13.89,2.895,0.208,0.677,0.689,1,3,0.448,0.701,0.299,0.484,74.5079,44.5653,0.4019,1,1,422.9,445.434,460.302,19309,1,2010,833.127,393.207,3795.922
202,1,1289,D86-94,260,24,37,15.753,4.668,0.296,0.649,0.654,1,3,0.756,0.69,0.31,0.611,60.9349,44.8595,0.2638,1,1,366.786,407.795,405.19,19448,1,2028,837.078,390.275,3817.145
203,1,1100,D94-105,260,22,37,15.107,5.238,0.347,0.595,0.6,1,3,0.429,0.708,0.292,0.37,83.1738,43.7629,0.4738,1,1,367.544,399.961,409.116,19582,1,2043,805.57,371.139,3837.303
204,1,1011,D69-77,420,35,60,14.242,4.771,0.335,0.583,0.591,0,3,0.156,0.676,0.324,0.288,44.5653,73.9288,0.6589,1,0,376.87,397.356,415.444,19675,1,2053,768.235,356.382,3858.001
205,1,1161,D94-105,220,19,31,11.771,3.484,0.296,0.613,0.622,1,3,0.411,0.688,0.312,0.36,43.7629,48.6203,0.111,0,0,378.182,417.731,441.611,19811,1,2069,789.095,368.119,3880.548
206,1,1060,D47-58,460,40,66,16.237,5.34,0.329,0.606,0.613,1,3,0.897,0.718,0.282,0.902,104.0534,73.0748,0.2977,1,1,371.945,392.501,428.894,19946,1,2085,788.069,366.733,3900.643
207,1,1167,D58-69,380,33,54,11.406,3.982,0.349,0.611,0.615,1,3,0.818,0.664,0.336,0.819,45.311,86.4738,0.9084,1,1,362.584,392.288,397.293,20082,1,2101,806.187,373.832,3922.533
208,1,1355,D69-77,340,34,49,15.528,3.564,0.23,0.694,0.702,1,4,0.45,0.705,0.295,0.412,73.9288,62.8232,0.1502,0,0,383.163,416.654,450.389,20226,1,2120,829.295,394.335,3945.463
209,1,1327,D26-35,380,32,54,14.676,5.062,0.345,0.593,0.599,0,3,0.236,0.713,0.287,0.366,81.7927,65.6706,0.1971,0,0,384.277,420.919,441.499,20320,1,2131,755.177,353.201,3965.838
210,1,1029,D86-94,420,42,60,16.097,3.576,0.222,0.7,0.708,1,4,0.908,0.707,0.293,0.814,44.8595,75.4039,0.6809,1,1,421.29,455.231,459.125,20465,2,2151,837.062,397.972,3988.789
211,1,1085,D35-47,300,27,43,15.633,4.66,0.298,0.628,0.635,1,3,0.606,0.682,0.318,0.591,49.3876,50.8568,0.0297,0,0,379.696,421.009,434.844,20602,2,2168,815.809,379.719,4009.898
212,1,1251,D47-58,380,32,54,12.674,4.515,0.356,0.593,0.598,0,3,0.445,0.701,0.299,0.43,73.0748,76.0467,0.0407,0,0,403.084,430.18,446.981,20696,2,2179,790.202,365.46,4030.984
213,1,1205,D18-26,300,30,43,14.67,3.196,0.218,0.698,0.706,1,4,0.462,0.706,0.294,0.493,42.6622,58.9399,0.3815,1,1,409.517,432.754,461.239,20840,3,2199,824.203,393.122,4054.416
214,1,1228,D58-69,460,45,66,13.962,3.101,0.222,0.682,0.691,1,3,0.573,0.721,0.279,0.657,86.4738,93.1865,0.0776,0,0,409.583,426.292,450.397,20983,3,2218,805.994,384.371,4077.875
215,1,1157,D18-26,300,27,43,16.762,5.332,0.318,0.628,0.633,1,3,0.844,0.729,0.271,0.879,58.9399,47.4295,0.1953,0,0,396.205,423.434,464.111,21120,3,2235,813.541,378.925,4098.112
216,1,1166,D58-69,260,22,37,14.567,4.535,0.311,0.595,0.604,1,3,0.894,0.732,0.268,0.768,86.4738,45.383,0.4752,1,1,361.709,381.262,416.232,21254,3,2250,790.777,365.961,4119.184
217,1,1309,D86-94,340,31,49,13.111,3.701,0.282,0.633,0.641,1,3,0.698,0.686,0.314,0.715,75.4039,69.1252,0.0833,0,0,391.408,425.875,438.742,21392,3,2267,788.087,370.728,4141.569
218,1,1038,D69-77,260,26,37,13.872,3.095,0.223,0.703,0.71,1,4,0.5,0.655,0.345,0.582,73.9288,54.3389,0.265,1,1,422.731,438.894,461.068,21537,4,2287,845.615,401.371,4165.161
219,1,1379,D77-86,260,22,37,15.734,5.655,0.359,0.595,0.599,0,3,0.478,0.702,0.298,0.498,46.3914,42.0191,0.0942,0,0,400.962,417.272,445.415,21631,4,2298,805.05,370.957,4184.777
220,1,1168,D77-86,220,21,31,13.775,3.52,0.256,0.677,0.684,1,3,0.458,0.723,0.277,0.451,46.3914,44.9383,0.0313,0,0,417.418,461.155,451.671,21773,4,2317,836.744,394.473,4207.665
221,1,1114,D18-26,220,20,31,15.419,4.176,0.271,0.645,0.654,1,3,0.672,0.679,0.321,0.728,58.9399,38.6166,0.3448,1,1,420.573,452.655,461.968,21912,4,2334,806.534,379.061,4229.507
222,1,1211,D58-69,300,26,43,14.911,4.397,0.295,0.605,0.615,1,3,0.782,0.708,0.292,0.71,45.383,51.8047,0.1415,0,0,406.736,431.049,468.767,22047,4,2350,769.849,360.145,4250.818
223,1,1349,D26-35,220,20,31,13.892,4.264,0.307,0.645,0.65,1,3,0.57,0.698,0.302,0.54,81.7927,42.8633,0.476,1,1,366.506,410.005,403.828,22186,4,2367,819.364,383.552,4272.545
224,1,1353,D58-69,420,40,60,14.549,3.235,0.222,0.667,0.678,1,3,0.629,0.697,0.303,0.618,45.383,80.1867,0.7669,1,1,381.406,399.529,436.56,22327,4,2385,824.385,388.535,4295.74
225,1,1266,D69-77,420,41,60,15.984,3.682,0.23,0.683,0.692,1,3,0.745,0.698,0.302,0.646,54.3389,74.4577,0.3702,1,1,414.836,438.659,468.251,22470,4,2404,839.128,396.195,4318.453
226,1,1273,D77-86,420,39,60,13.104,3.674,0.28,0.65,0.657,1,3,0.827,0.713,0.287,0.779,46.3914,87.2596,0.8809,1,1,408.152,437.919,467.082,22610,4,2422,829.257,387.74,4340.977
227,1,1128,D26-35,340,30,49,15.048,4.343,0.289,0.612,0.622,1,3,0.419,0.664,0.336,0.576,42.8633,58.7285,0.3701,1,1,365.805,409.541,401.186,22746,4,2438,804.495,373.41,4362.405
228,1,1093,D35-47,460,44,66,14.986,4.233,0.282,0.667,0.672,1,3,0.677,0.687,0.313,0.53,49.3876,85.2655,0.7265,1,1,424.009,454.575,502.755,22887,4,2456,846.906,396.417,4384.302
229,1,1243,D69-77,420,42,60,12.98,2.758,0.212,0.7,0.709,1,4,0.647,0.674,0.326,0.508,74.4577,93.5134,0.2559,1,1,437.148,464.128,501.521,23032,5,2476,852.024,403.209,4408.316
230,1,1286,D26-35,220,21,31,16.091,3.703,0.23,0.677,0.687,1,3,0.966,0.694,0.306,0.923,58.7285,38.4709,0.3449,1,1,410.972,434.539,448.383,23174,5,2495,830.149,392.165,4430.966
231,1,1087,D94-105,340,33,49,13.144,3.25,0.247,0.673,0.681,1,3,0.973,0.71,0.29,0.822,43.7629,72.4418,0.6553,1,1,389.738,436.864,423.528,23316,5,2514,803.85,382.368,4454.183
232,1,1217,D77-86,380,38,54,12.845,2.205,0.172,0.704,0.716,1,4,0.682,0.698,0.302,0.539,87.2596,85.8673,0.016,0,0,417.722,465.928,496.41,23461,6,2534,848.366,402.484,4478.939
233,1,1280,D26-35,460,47,66,14.178,2.931,0.207,0.712,0.72,1,4,0.515,0.673,0.327,0.567,38.4709,95.1098,1.4723,1,1,422.75,461.254,469.836,23607,7,2554,870.597,411.527,4502.801
234,1,1136,D26-35,260,26,37,15.189,2.914,0.192,0.703,0.713,1,4,0.844,0.694,0.306,0.761,95.1098,49.6264,0.4782,1,1,421.134,446.076,491.065,23752,8,2574,820.032,392.416,4526.63
235,1,1209,D35-47,340,33,49,13.756,3.8,0.276,0.673,0.678,1,3,0.487,0.7,0.3,0.494,85.2655,69.2194,0.1882,0,0,380.875,427.506,458.574,23894,8,2593,825.899,390.085,4549.131
236,1,1054,D77-86,460,41,66,13.83,4.423,0.32,0.621,0.627,1,3,0.535,0.689,0.311,0.574,87.2596,87.4207,0.0018,0,0,402.737,446.913,445.364,24031,8,2610,782.513,367.062,4570.507
237,1,1166,D26-35,260,23,37,13.377,3.678,0.275,0.622,0.632,1,3,0.897,0.704,0.296,0.732,49.6264,51.1105,0.0299,0,0,415.204,431.387,450.174,24168,8,2627,785.478,368.161,4592.856
238,1,1191,D10-18,380,37,54,13.405,2.577,0.192,0.685,0.697,1,3,0.668,0.706,0.294,0.658,56.1371,80.5021,0.434,1,1,405.498,426.557,464.2,24311,8,2646,814.509,387.856,4617.017
239,1,1107,D10-18,220,22,31,15.766,2.711,0.172,0.71,0.722,1,4,0.954,0.704,0.296,0.882,80.5021,40.7875,0.4933,1,1,399.273,435.115,473.543,24456,9,2666,851.714,404.551,4641.151
240,2,1309,D86-94,220,22,31,16.556,3.711,0.224,0.71,0.716,1,4,0.485,0.703,0.297,0.43,75.4039,38.8414,0.4849,1,1,408.048,455.518,481.164,24601,10,2686,847.727,403.156,4663.984
241,2,1365,D35-47,260,25,37,15.936,4.225,0.265,0.676,0.682,1,3,0.655,0.732,0.268,0.687,85.2655,45.812,0.4627,1,1,373.205,390.393,428.972,24743,10,2705,821.99,389.048,4685.946
242,2,1395,D18-26,420,42,60,16.033,3.387,0.211,0.7,0.709,1,4,0.608,0.719,0.281,0.656,38.6166,75.7059,0.9604,1,1,418.186,447.52,491.266,24888,11,2725,828.842,395.095,4709.143
243,2,1020,D94-105,220,22,31,12.556,2.828,0.225,0.71,0.716,1,4,0.495,0.67,0.33,0.657,72.4418,51.2169,0.293,1,1,398.896,431.072,473.652,25033,12,2745,868.527,410.436,4733.125
244,2,1041,D47-58,220,21,31,13.194,3.136,0.238,0.677,0.686,1,3,0.887,0.69,0.31,0.759,73.0748,46.9163,0.358,1,1,416.46,431.896,485.379,25175,12,2764,830.139,392.162,4756.513
245,2,1312,D47-58,220,19,31,13.201,4.215,0.319,0.613,0.62,1,3,0.887,0.7,0.3,0.707,46.9163,43.3551,0.0759,0,0,388.819,425.958,434.161,25311,12,2780,801.742,372.545,4778.111
246,2,1125,D94-105,220,19,31,15.002,4.606,0.307,0.613,0.621,1,3,0.788,0.697,0.303,0.732,51.2169,38.1505,0.2551,1,1,359.946,375.912,438.127,25447,12,2796,795.087,370.216,4799.201
