# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=503 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.368237Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
123,1,1255,D86-94,340,29,49,14.592,4.506,0.309,0.592,0.602,1,3,0.974,0.732,0.268,0.976,74.3732,59.0417,0.2061,1,1,387.23,407.928,434.115,10239,0,934,764.73,356.431,2133.571
124,1,1098,D10-18,420,34,60,12.652,4.961,0.392,0.567,0.571,0,3,0.168,0.725,0.275,0.232,43.5359,81.4811,0.8716,1,0,397.322,431.574,451.218,10330,0,944,738.219,343.376,2153.922
125,1,1150,D94-105,460,40,66,16.789,5.094,0.303,0.606,0.615,1,3,0.978,0.701,0.299,0.962,74.3084,70.6742,0.0489,0,0,411.159,449.889,460.043,10465,0,960,791.992,368.106,2174.336
126,1,1369,D86-94,260,20,37,15.866,6.069,0.383,0.541,0.548,0,3,0.448,0.718,0.282,0.461,59.0417,38.891,0.3413,1,0,371.039,399.578,441.911,10554,0,969,759.785,347.006,2193.09
127,1,1284,D94-105,340,30,49,13.01,3.704,0.285,0.612,0.623,1,3,0.611,0.704,0.296,0.632,74.3084,67.9281,0.0859,0,0,376.109,421.087,437.47,10690,0,985,796.446,370.593,2215.349
128,1,1214,D47-58,220,19,31,15.852,5.166,0.326,0.613,0.619,1,3,0.787,0.676,0.324,0.657,49.3679,36.103,0.2687,1,1,401.768,417.592,452.684,10826,0,1001,772.932,362.462,2235.71
129,1,1311,D26-35,420,30,60,12.967,5.697,0.439,0.5,0.506,0,3,0.467,0.692,0.308,0.573,64.3576,72.8746,0.1323,0,0,364.026,383.347,430.861,10911,0,1009,738.95,333.633,2254.703
130,1,1133,D58-69,340,25,49,13.906,5.93,0.426,0.51,0.517,0,3,0.412,0.719,0.281,0.376,85.1349,55.7627,0.345,1,0,382.044,418.247,432.261,10997,0,1017,735.217,333.857,2273.456
131,1,1070,D86-94,460,39,66,15.273,4.987,0.327,0.591,0.599,0,3,0.112,0.673,0.327,0.324,38.891,76.2305,0.9601,1,0,394.066,411.033,459.733,11091,0,1028,776.047,360.253,2293.918
132,1,1228,D69-77,460,35,66,13.446,5.818,0.433,0.53,0.534,0,3,0.27,0.656,0.344,0.307,34.2791,80.1132,1.3371,1,0,343.699,365.14,423.128,11179,0,1037,734.54,336.634,2312.937
133,1,1323,D18-26,300,25,43,15.115,5.265,0.348,0.581,0.588,0,3,0.24,0.721,0.279,0.324,92.3914,49.6366,0.4628,1,0,358.998,383.543,406.314,11272,0,1047,787.917,362.98,2332.981
134,1,1342,D47-58,220,16,31,13.421,6.225,0.464,0.516,0.518,0,3,0.335,0.684,0.316,0.454,36.103,37.6793,0.0437,0,0,342.319,357.99,394.115,11358,0,1055,728.313,332.329,2351.385
135,1,1223,D35-47,420,33,60,14.083,5.701,0.405,0.55,0.555,0,3,0.242,0.678,0.322,0.26,56.5043,71.6497,0.268,1,0,347.762,365.696,385.054,11448,0,1064,748.195,344.368,2370.674
136,1,1157,D26-35,300,27,43,15.567,4.405,0.283,0.628,0.637,1,3,0.972,0.714,0.286,0.754,64.3576,51.0704,0.2065,1,1,399.263,437.473,475.73,11585,0,1081,796.492,372.958,2392.114
137,1,1226,D10-18,340,25,49,14.783,6.789,0.459,0.51,0.513,0,3,0.473,0.702,0.298,0.47,81.4811,52.4534,0.3563,1,0,372.229,395.483,447.117,11671,0,1089,729.596,331.889,2409.75
138,1,1354,D10-18,460,38,66,14.146,4.968,0.351,0.576,0.583,0,3,0.255,0.718,0.282,0.314,52.4534,80.7449,0.5394,1,0,391.112,406.689,447.901,11763,0,1099,793.559,364.109,2430.146
139,1,1183,D26-35,380,29,54,16.048,6.074,0.379,0.537,0.545,0,3,0.467,0.692,0.308,0.493,51.0704,55.9401,0.0954,0,0,334.124,349.653,412.097,11851,0,1108,754.176,344.517,2448.872
140,1,1133,D69-77,300,25,43,13.889,4.738,0.341,0.581,0.589,0,3,0.486,0.682,0.318,0.524,80.1132,54.0152,0.3258,1,0,397.769,426.245,442.067,11944,0,1118,763.984,354.604,2469.601
141,1,1088,D58-69,460,40,66,16.282,5.393,0.331,0.606,0.612,1,3,0.55,0.701,0.299,0.605,55.7627,72.8749,0.3069,1,1,386.733,419.639,429.255,12079,0,1134,754.757,355.074,2489.626
142,1,1233,D26-35,260,20,37,14.329,6.077,0.424,0.541,0.544,0,3,0.292,0.67,0.33,0.312,51.0704,43.0642,0.1568,0,0,367.089,404.966,416.451,12168,0,1143,756.026,345.69,2508.369
143,1,1150,D35-47,460,35,66,12.448,4.695,0.377,0.53,0.54,0,3,0.335,0.703,0.297,0.331,71.6497,86.5407,0.2078,1,0,370.944,418.739,438.215,12256,0,1152,748.452,341.504,2528.847
144,1,1156,D77-86,340,30,49,14.132,4.951,0.35,0.612,0.616,1,3,0.778,0.714,0.286,0.727,60.9389,62.5373,0.0262,0,0,377.406,418.943,452.655,12392,0,1168,793.789,369.663,2549.484
145,1,1264,D26-35,260,23,37,15.641,4.523,0.289,0.622,0.631,1,3,0.729,0.663,0.337,0.646,51.0704,43.7132,0.1441,0,0,370.351,420.278,404.774,12529,0,1185,818.711,379.792,2570.734
146,1,1096,D86-94,380,30,54,16.84,6.673,0.396,0.556,0.56,0,3,0.007,0.714,0.286,0.284,76.2305,54.6036,0.2837,1,0,338.232,387.387,368.608,12619,0,1195,723.663,336.615,2588.793
147,1,1008,D47-58,220,18,31,15.065,5.191,0.345,0.581,0.588,0,3,0.447,0.679,0.321,0.425,36.103,36.4864,0.0106,0,0,374.265,413.593,428.624,12712,0,1205,756.802,351.977,2608.929
148,1,1210,D35-47,420,36,60,14.227,4.472,0.314,0.6,0.609,1,3,0.84,0.671,0.329,0.873,86.5407,75.5756,0.1267,0,0,401.768,442.118,451.829,12847,0,1221,797.093,368.983,2630.114
149,1,1234,D94-105,340,29,49,14.315,4.634,0.324,0.592,0.6,1,3,0.584,0.691,0.309,0.685,74.3084,60.1835,0.1901,0,0,402.54,451.109,439.834,12981,0,1236,780.179,361.838,2651.041
150,1,1364,D18-26,420,37,60,15.356,5.217,0.34,0.617,0.621,1,3,0.468,0.707,0.293,0.527,49.6366,71.4858,0.4402,1,1,376.942,415.498,416.998,13117,0,1252,806.035,374.612,2671.359
151,1,1214,D94-105,340,32,49,13.27,3.499,0.264,0.653,0.661,1,3,0.881,0.674,0.326,0.807,74.3084,70.0125,0.0578,0,0,403.426,424.824,446.351,13257,0,1270,801.836,378.602,2694.128
152,1,1036,D58-69,340,27,49,15.794,6.325,0.4,0.551,0.556,0,3,0.459,0.716,0.284,0.45,72.8749,51.787,0.2894,1,0,381.093,400.014,423.896,13347,0,1279,757.025,347.612,2712.612
153,1,1277,D77-86,340,28,49,16.326,6.251,0.383,0.571,0.576,0,3,0.288,0.72,0.28,0.423,60.9389,51.4259,0.1561,0,0,359.258,392.269,400.142,13439,0,1289,771.99,355.911,2731.314
154,1,1272,D94-105,300,25,43,13.934,4.695,0.337,0.581,0.59,0,3,0.367,0.682,0.318,0.38,74.3084,53.8429,0.2754,1,0,356.674,371.727,398.308,13532,0,1299,767.018,355.666,2752.099
155,1,1158,D86-94,380,34,54,16.039,5.122,0.319,0.63,0.635,1,3,0.493,0.693,0.307,0.521,54.6036,62.9191,0.1523,0,0,388.415,414.209,458.757,13669,0,1316,806.863,376.846,2772.618
156,1,1135,D69-77,340,31,49,14.469,4.137,0.286,0.633,0.641,1,3,0.568,0.68,0.32,0.484,54.0152,62.6347,0.1596,0,0,372.576,403.977,435.982,13807,0,1333,810.279,378.496,2794.435
157,1,1368,D18-26,300,27,43,14.451,4.157,0.288,0.628,0.636,1,3,0.998,0.694,0.306,0.911,71.4858,55.0164,0.2304,1,1,366.411,395.848,412.655,13944,0,1350,812.093,378.419,2816.199
158,1,1243,D47-58,380,30,54,16.846,6.44,0.382,0.556,0.562,0,3,0.1,0.683,0.317,0.336,36.103,54.5837,0.5119,1,0,348.245,366.963,401.145,14034,0,1360,762.829,350.324,2834.56
159,1,1239,D10-18,220,20,31,15.219,3.922,0.258,0.645,0.655,1,3,0.439,0.692,0.308,0.386,80.7449,39.1244,0.5155,1,1,414.414,444.15,480.934,14173,0,1377,820.947,384.106,2856.733
160,1,1322,D94-105,220,19,31,13.293,3.786,0.285,0.613,0.623,1,3,0.958,0.678,0.322,0.864,53.8429,43.0555,0.2004,1,1,376.109,396.977,417.393,14309,0,1393,788.598,367.945,2878.889
161,1,1283,D94-105,260,20,37,13.891,5.657,0.407,0.541,0.546,0,3,0.462,0.69,0.31,0.512,43.0555,44.4196,0.0317,0,0,341.965,376.854,381.104,14398,0,1402,720.024,333.089,2898.178
162,1,1380,D77-86,460,39,66,13.169,4.623,0.351,0.591,0.597,0,3,0.164,0.71,0.29,0.335,60.9389,88.408,0.4508,1,0,397.416,417.522,461.496,14492,0,1413,783.558,362.882,2919.114
163,1,1122,D77-86,420,38,60,13.269,4.111,0.31,0.633,0.639,1,3,0.611,0.699,0.301,0.527,88.408,84.445,0.0448,0,0,405.342,455.341,470.777,14630,0,1430,789.311,371.259,2940.97
164,1,1177,D58-69,340,29,49,11.763,4.175,0.355,0.592,0.597,0,3,0.268,0.681,0.319,0.444,51.787,73.2399,0.4143,1,0,361.12,404.13,394.871,14724,0,1441,776.737,360.633,2962.493
165,1,1047,D77-86,340,31,49,15.008,4.01,0.267,0.633,0.643,1,3,0.66,0.665,0.335,0.535,88.408,60.3862,0.317,1,1,418.29,452.573,478.781,14862,0,1458,821.867,382.551,2984.475
166,1,1227,D10-18,340,32,49,12.701,3.879,0.305,0.653,0.657,1,3,0.614,0.693,0.307,0.662,39.1244,73.1482,0.8696,1,1,412.985,437.96,459.575,15002,0,1476,820.991,385.306,3006.751
167,1,1272,D18-26,460,40,66,14.378,4.535,0.315,0.606,0.614,1,3,0.509,0.711,0.289,0.48,55.0164,82.5255,0.5,1,1,360.658,387.044,429.071,15137,0,1492,794.44,368.963,3027.892
168,1,1262,D77-86,260,21,37,13.257,5.012,0.378,0.568,0.573,0,3,0.075,0.675,0.325,0.188,60.3862,48.1927,0.2019,1,0,371.676,390.905,441.986,15228,0,1502,786.844,360.531,3048.182
169,1,1209,D94-105,380,32,54,14.468,4.423,0.306,0.593,0.603,1,3,0.855,0.708,0.292,0.715,43.0555,66.6185,0.5473,1,1,385.012,404.186,424.842,15362,0,1517,780.459,362.049,3069.387
170,1,1248,D94-105,220,18,31,17.082,5.996,0.351,0.581,0.587,0,3,0.403,0.697,0.303,0.481,66.6185,32.1767,0.517,1,0,381.711,408.851,438.452,15455,0,1527,750.315,349.707,3088.476
171,1,1113,D35-47,340,31,49,14.506,4.159,0.287,0.633,0.641,1,3,0.817,0.723,0.277,0.706,86.5407,62.4758,0.2781,1,1,368.163,411.272,431.618,15593,0,1544,789.29,371.149,3110.265
172,1,1376,D18-26,260,24,37,15.052,3.811,0.253,0.649,0.658,1,3,0.603,0.694,0.306,0.611,82.5255,46.9486,0.4311,1,1,383.442,414.108,442.027,15732,0,1562,808.961,380.434,3132.603
173,1,1118,D58-69,340,32,49,12.854,3.72,0.289,0.653,0.659,1,3,0.727,0.724,0.276,0.732,73.2399,72.2806,0.0131,0,0,396.57,423.785,436.366,15872,0,1580,787.962,373.746,3155.085
174,1,1030,D26-35,380,31,54,17.001,6.127,0.36,0.574,0.581,0,3,0.39,0.684,0.316,0.46,51.0704,55.3808,0.0844,0,0,350.753,393.505,415.244,15964,0,1590,744.955,346.845,3173.965
175,1,1283,D18-26,260,23,37,14.914,4.885,0.328,0.622,0.627,1,3,0.529,0.721,0.279,0.535,46.9486,45.8441,0.0235,0,0,375.333,412.364,443.479,16101,0,1607,776.789,365.119,3194.745
176,1,1329,D47-58,420,35,60,17.018,6.454,0.379,0.583,0.587,0,3,0.035,0.69,0.31,0.319,54.5837,61.8699,0.1335,0,0,382.942,409.329,459.863,16194,0,1617,747.975,349.291,3213.255
177,1,1099,D69-77,220,21,31,15.56,3.507,0.225,0.677,0.687,1,3,0.873,0.694,0.306,0.746,54.0152,39.7834,0.2635,1,1,393.282,433.129,441.585,16336,0,1636,806.341,383.832,3236.16
178,1,1259,D94-105,460,42,66,13.23,3.62,0.274,0.636,0.645,1,3,0.697,0.727,0.273,0.663,32.1767,93.1003,1.8934,1,1,413.922,447.734,446.729,16474,0,1653,816.219,381.131,3258.672
179,1,1078,D58-69,420,35,60,16.372,5.73,0.35,0.583,0.59,0,3,0.155,0.687,0.313,0.377,73.2399,64.3118,0.1219,0,0,358.173,388.401,421.681,16567,0,1663,760.0,353.5,3278.123
180,1,1221,D35-47,300,29,43,15.334,3.455,0.225,0.674,0.684,1,3,0.737,0.687,0.313,0.766,62.4758,54.8539,0.122,0,0,401.762,441.827,474.593,16709,0,1682,801.418,381.659,3301.079
181,1,1090,D77-86,220,18,31,15.63,5.751,0.368,0.581,0.586,0,3,0.241,0.689,0.311,0.324,48.1927,35.1669,0.2703,1,0,356.194,386.744,388.304,16802,0,1692,740.589,346.303,3320.487
182,1,1280,D26-35,220,21,31,14.914,3.561,0.239,0.677,0.686,1,3,0.962,0.675,0.325,0.837,51.0704,41.5048,0.1873,0,0,429.851,468.391,486.973,16944,0,1711,828.038,391.426,3343.322
183,1,1115,D69-77,380,32,54,15.384,5.242,0.341,0.593,0.599,0,3,0.462,0.698,0.302,0.424,39.7834,62.6514,0.5748,1,0,385.597,422.283,419.222,17038,0,1722,768.611,357.903,3363.463
184,1,1356,D86-94,340,31,49,12.461,3.138,0.252,0.633,0.644,1,3,0.797,0.654,0.346,0.63,54.6036,72.7282,0.3319,1,1,378.419,398.382,415.568,17176,0,1739,826.954,384.332,3386.58
185,1,1213,D35-47,260,25,37,11.481,2.886,0.251,0.676,0.683,1,3,0.585,0.708,0.292,0.69,62.4758,63.5895,0.0178,0,0,400.106,433.761,465.278,17318,0,1758,832.29,392.653,3410.283
186,1,1344,D18-26,300,29,43,11.866,2.959,0.249,0.674,0.682,1,3,0.484,0.667,0.333,0.609,46.9486,70.8839,0.5098,1,1,410.254,453.406,489.372,17460,0,1777,835.022,393.42,3433.882
187,1,1195,D18-26,460,38,66,11.773,3.821,0.325,0.576,0.586,0,3,0.462,0.682,0.318,0.471,70.8839,97.0194,0.3687,1,0,385.421,430.82,443.32,17552,0,1787,740.765,345.631,3455.77
188,1,1082,D26-35,420,37,60,13.465,4.641,0.345,0.617,0.621,1,3,0.88,0.703,0.297,0.718,51.0704,81.5246,0.5963,1,1,375.416,396.764,427.923,17688,0,1803,772.787,362.975,3476.836
189,1,1147,D77-86,260,25,37,13.186,3.276,0.248,0.676,0.683,1,3,0.819,0.675,0.325,0.854,35.1669,55.3664,0.5744,1,1,397.283,423.302,436.017,17830,0,1822,841.879,396.009,3500.032
190,1,1138,D26-35,220,20,31,15.572,3.991,0.256,0.645,0.655,1,3,0.676,0.671,0.329,0.583,81.5246,38.2379,0.531,1,1,419.956,456.009,482.134,17969,0,1839,835.966,389.362,3522.115
191,1,1074,D10-18,420,40,60,14.821,3.936,0.266,0.667,0.673,1,3,0.613,0.705,0.295,0.719,73.1482,78.7167,0.0761,0,0,370.83,394.374,440.987,18110,0,1857,791.05,376.868,3544.398
192,1,1254,D86-94,220,20,31,14.79,3.797,0.257,0.645,0.655,1,3,0.913,0.666,0.334,0.933,72.7282,40.2596,0.4464,1,1,367.96,387.548,438.59,18249,0,1874,826.092,385.907,3566.733
193,1,1004,D35-47,260,23,37,13.383,3.895,0.291,0.622,0.63,1,3,0.479,0.711,0.289,0.43,62.4758,51.0868,0.1823,0,0,382.144,419.625,421.813,18386,0,1891,815.541,378.683,3588.799
194,1,1312,D77-86,460,44,66,14.823,4.134,0.279,0.667,0.672,1,3,0.675,0.683,0.317,0.672,55.3664,86.2019,0.5569,1,1,426.122,447.15,501.268,18527,0,1909,808.461,382.961,3610.825
195,1,1156,D86-94,420,38,60,13.725,4.032,0.294,0.633,0.641,1,3,0.48,0.697,0.303,0.454,40.2596,81.6391,1.0278,1,1,416.829,466.238,495.908,18665,0,1926,770.881,364.808,3632.783
196,1,1099,D35-47,420,41,60,14.423,3.722,0.258,0.683,0.689,1,3,0.793,0.714,0.286,0.766,62.4758,82.5179,0.3208,1,1,415.789,441.216,483.55,18808,0,1945,850.269,400.094,3655.444
197,1,1349,D10-18,460,39,66,14.222,4.461,0.314,0.591,0.6,1,3,0.855,0.725,0.275,0.814,73.1482,81.8648,0.1192,0,0,384.74,427.907,429.927,18942,0,1960,768.87,357.741,3676.591
198,1,1121,D86-94,300,26,43,15.576,5.201,0.334,0.605,0.611,1,3,0.756,0.682,0.318,0.723,81.6391,49.5945,0.3925,1,1,409.261,452.764,471.593,19077,0,1976,804.123,372.141,3696.857
199,1,1315,D69-77,380,36,54,12.702,2.869,0.226,0.667,0.677,1,3,0.638,0.702,0.298,0.609,62.6514,83.1009,0.3264,1,1,381.206,428.893,425.402,19218,0,1994,823.232,388.131,3720.527
200,1,1083,D18-26,300,30,43,13.804,2.939,0.213,0.698,0.707,1,4,0.833,0.728,0.272,0.809,97.0194,62.6344,0.3544,1,1,418.109,441.678,458.313,19362,1,2014,838.713,398.201,3744.292
201,1,1155,D18-26,340,33,49,14.103,3.851,0.273,0.673,0.679,1,3,0.764,0.7,0.3,0.694,62.6344,67.5135,0.0779,0,0,408.765,433.715,451.418,19504,1,2033,807.668,383.704,3766.727
202,1,1007,D35-47,460,40,66,14.634,4.461,0.305,0.606,0.615,1,3,0.909,0.696,0.304,0.862,82.5179,81.079,0.0174,0,0,359.541,403.736,422.555,19639,1,2049,768.952,360.042,3787.964
203,1,1064,D69-77,380,32,54,13.807,4.496,0.326,0.593,0.601,1,3,0.928,0.699,0.301,0.746,83.1009,69.8065,0.16,0,0,396.191,435.683,432.946,19773,1,2064,780.87,362.193,3809.074
204,1,1276,D35-47,340,30,49,12.513,4.406,0.352,0.612,0.616,1,3,0.414,0.688,0.312,0.554,82.5179,70.627,0.1441,0,0,367.101,414.085,429.037,19909,1,2080,768.598,360.846,3830.42
205,1,1214,D69-77,460,43,66,15.609,4.215,0.27,0.652,0.659,1,3,0.646,0.706,0.294,0.725,83.1009,80.3821,0.0327,0,0,419.945,468.907,469.437,20049,1,2098,801.108,378.115,3852.249
206,1,1353,D35-47,420,35,60,13.991,5.07,0.362,0.583,0.589,0,3,0.063,0.729,0.271,0.198,82.5179,75.2548,0.088,0,0,383.477,407.483,452.307,20142,1,2108,753.294,351.153,3872.558
207,1,1289,D35-47,380,36,54,14.383,3.157,0.219,0.667,0.678,1,3,0.651,0.707,0.293,0.729,82.5179,73.3888,0.1106,0,0,410.069,434.935,482.011,20283,1,2126,800.035,380.012,3895.854
208,1,1234,D86-94,380,32,54,15.253,4.973,0.326,0.593,0.601,1,3,0.877,0.71,0.29,0.721,49.5945,63.1868,0.2741,1,1,357.257,374.002,416.528,20417,1,2141,801.608,369.452,3916.345
209,1,1196,D47-58,380,32,54,13.725,4.906,0.357,0.593,0.598,0,3,0.418,0.698,0.302,0.356,54.5837,70.2244,0.2865,1,0,394.091,419.712,464.155,20511,1,2152,796.583,367.693,3936.923
210,1,1175,D86-94,340,29,49,14.068,4.782,0.34,0.592,0.599,0,3,0.306,0.662,0.338,0.307,63.1868,61.2416,0.0308,0,0,400.356,416.337,472.772,20605,1,2163,778.673,361.311,3957.657
211,1,1383,D47-58,260,26,37,13.287,2.82,0.212,0.703,0.711,1,4,0.984,0.687,0.313,0.795,70.2244,56.731,0.1921,0,0,383.566,399.963,430.79,20750,2,2183,858.713,405.955,3981.608
212,1,1361,D94-105,420,37,60,15.042,5.03,0.334,0.617,0.622,1,3,0.831,0.672,0.328,0.833,93.1003,72.9778,0.2161,1,1,357.86,378.407,402.843,20886,2,2199,785.387,367.386,4002.169
213,1,1063,D26-35,340,35,49,14.4,2.554,0.177,0.714,0.725,1,4,0.603,0.685,0.315,0.515,38.2379,69.3882,0.8146,1,1,407.431,443.474,485.797,21032,3,2219,840.413,401.287,4026.534
214,1,1266,D35-47,460,44,66,14.501,3.388,0.234,0.667,0.677,1,3,0.755,0.712,0.288,0.607,82.5179,88.1162,0.0678,0,0,418.33,463.069,451.831,21173,3,2237,794.309,378.008,4049.529
215,1,1305,D18-26,380,38,54,11.61,2.181,0.188,0.704,0.715,1,4,0.482,0.714,0.286,0.487,62.6344,94.9996,0.5167,1,1,383.698,401.781,461.209,21318,4,2257,844.33,401.071,4074.316
216,1,1109,D86-94,420,38,60,16.63,5.069,0.305,0.633,0.64,1,3,0.778,0.689,0.311,0.665,63.1868,67.3777,0.0663,0,0,416.522,447.476,479.942,21456,4,2274,816.878,380.907,4094.926
217,1,1098,D86-94,420,39,60,14.938,3.98,0.266,0.65,0.658,1,3,0.435,0.715,0.285,0.38,63.1868,76.546,0.2114,1,1,386.292,416.038,463.317,21596,4,2292,785.164,372.307,4117.052
218,1,1263,D35-47,460,41,66,15.762,4.361,0.277,0.621,0.631,1,3,0.724,0.679,0.321,0.8,82.5179,76.7058,0.0704,0,0,372.751,388.39,415.916,21733,4,2309,806.186,375.347,4138.51
219,1,1200,D69-77,380,37,54,16.204,3.532,0.218,0.685,0.695,1,3,0.507,0.695,0.305,0.635,83.1009,66.5968,0.1986,0,0,409.314,454.999,452.971,21876,4,2328,813.661,387.559,4161.429
220,1,1234,D18-26,460,44,66,15.117,3.724,0.246,0.667,0.675,1,3,0.443,0.689,0.311,0.377,94.9996,84.524,0.1103,0,0,401.93,436.061,474.353,22017,4,2346,837.731,393.206,4183.988
221,1,1286,D69-77,380,36,54,15.537,4.219,0.272,0.667,0.673,1,3,0.794,0.692,0.308,0.616,83.1009,67.9368,0.1825,0,0,405.268,426.754,450.628,22158,4,2364,833.719,391.802,4205.903
222,1,1375,D18-26,340,35,49,14.785,3.311,0.224,0.714,0.72,1,4,0.517,0.714,0.286,0.577,94.9996,67.581,0.2886,1,1,390.656,422.387,439.537,22304,5,2384,827.019,396.599,4229.284
223,1,1365,D58-69,380,33,54,16.785,5.6,0.334,0.611,0.617,1,3,0.499,0.697,0.303,0.63,73.2399,58.7627,0.1977,0,0,362.527,412.212,427.878,22440,5,2400,797.859,370.917,4249.072
224,1,1357,D35-47,380,35,54,13.149,3.454,0.263,0.648,0.657,1,3,0.612,0.684,0.316,0.574,82.5179,78.5024,0.0487,0,0,375.074,408.274,429.603,22579,5,2418,804.998,378.972,4271.87
225,1,1080,D26-35,340,30,49,16.3,4.674,0.287,0.612,0.622,1,3,0.872,0.738,0.262,0.897,69.3882,54.2201,0.2186,1,1,359.82,390.726,398.484,22715,5,2434,774.702,362.982,4292.868
226,1,1334,D35-47,460,43,66,14.368,4.078,0.284,0.652,0.658,1,3,0.578,0.705,0.295,0.569,82.5179,87.3212,0.0582,0,0,401.423,434.063,470.961,22855,5,2452,836.866,390.63,4314.876
227,1,1185,D10-18,260,25,37,13.574,3.471,0.256,0.676,0.683,1,3,0.426,0.714,0.286,0.541,73.1482,53.7831,0.2647,1,1,418.327,454.22,452.159,22997,5,2471,808.56,384.347,4337.818
228,1,1003,D10-18,220,21,31,15.928,3.591,0.225,0.677,0.687,1,3,0.711,0.696,0.304,0.677,53.7831,38.8626,0.2774,1,1,411.577,450.947,473.738,23139,5,2490,819.55,388.456,4360.614
229,1,1010,D18-26,460,44,66,15.547,4.013,0.258,0.667,0.674,1,3,0.606,0.738,0.262,0.683,67.581,82.1866,0.2161,1,1,390.39,424.382,427.554,23280,5,2508,826.533,389.287,4382.797
230,1,1065,D58-69,460,47,66,10.452,2.331,0.223,0.712,0.719,1,4,0.554,0.704,0.296,0.636,73.2399,129.0062,0.7614,1,1,411.248,433.46,487.629,23426,6,2528,833.404,398.51,4407.44
231,1,1155,D58-69,300,28,43,16.567,4.029,0.243,0.651,0.662,1,3,0.611,0.685,0.315,0.641,129.0062,49.3701,0.6173,1,1,374.888,424.466,432.429,23566,6,2546,787.535,373.312,4429.51
232,1,1006,D26-35,380,33,54,15.762,5.145,0.326,0.611,0.617,1,3,0.717,0.69,0.31,0.57,54.2201,62.5799,0.1542,0,0,405.2,421.497,436.283,23702,6,2562,809.944,375.147,4449.888
233,1,1157,D26-35,300,29,43,12.056,2.943,0.244,0.674,0.683,1,3,0.965,0.685,0.315,0.895,54.2201,69.7673,0.2867,1,1,412.349,455.205,471.562,23844,6,2581,829.299,391.417,4473.508
234,1,1292,D77-86,380,36,54,16.022,4.204,0.262,0.667,0.674,1,3,0.476,0.714,0.286,0.592,86.2019,65.8804,0.2357,1,1,370.301,410.844,426.607,23985,6,2599,845.633,395.972,4495.442
235,1,1344,D86-94,300,27,43,13.378,4.272,0.319,0.628,0.633,1,3,0.436,0.658,0.342,0.512,76.546,59.4293,0.2236,1,1,377.812,416.659,414.572,24122,6,2616,807.549,376.828,4517.057
236,1,1355,D86-94,380,36,54,11.819,2.914,0.247,0.667,0.675,1,3,0.478,0.737,0.263,0.469,59.4293,89.3065,0.5027,1,1,390.993,438.538,424.674,24263,6,2634,790.853,376.799,4540.669
237,1,1379,D77-86,260,23,37,15.373,4.175,0.272,0.622,0.632,1,3,0.697,0.716,0.284,0.755,65.8804,44.4759,0.3249,1,1,364.903,408.495,426.583,24400,6,2651,809.872,376.698,4562.371
238,1,1011,D18-26,460,44,66,15.582,4.004,0.257,0.667,0.674,1,3,0.806,0.69,0.31,0.685,82.1866,82.0025,0.0022,0,0,394.84,434.934,446.735,24541,6,2669,814.374,385.031,4584.566
239,1,1093,D35-47,220,21,31,15.721,3.871,0.246,0.677,0.685,1,3,0.941,0.677,0.323,0.797,82.5179,39.3753,0.5228,1,1,402.836,429.231,466.122,24683,6,2688,831.253,392.551,4606.999
240,2,1246,D35-47,260,26,37,13.964,2.569,0.184,0.703,0.714,1,4,0.402,0.685,0.315,0.493,39.3753,53.9798,0.3709,1,1,391.218,413.85,466.053,24828,7,2708,850.276,403.002,4631.275
241,2,1240,D47-58,260,25,37,13.391,3.644,0.272,0.676,0.681,1,3,0.668,0.705,0.295,0.683,70.2244,54.5187,0.2236,1,1,397.9,446.724,447.598,24970,7,2727,847.076,397.828,4653.991
242,2,1107,D77-86,420,43,60,11.229,1.781,0.159,0.717,0.729,1,4,0.605,0.74,0.26,0.533,44.4759,110.2224,1.4782,1,1,436.784,476.991,488.451,25116,8,2747,843.687,402.791,4679.376
243,2,1222,D58-69,260,23,37,13.471,4.352,0.323,0.622,0.627,1,3,0.45,0.701,0.299,0.519,49.3701,50.7535,0.028,0,0,365.924,382.64,428.097,25253,8,2764,786.046,368.359,4700.848
244,2,1213,D10-18,340,31,49,15.885,4.386,0.276,0.633,0.642,1,3,0.729,0.692,0.308,0.655,38.8626,57.0548,0.4681,1,1,398.003,436.515,443.001,25391,8,2781,786.96,370.334,4722.342
245,2,1002,D58-69,260,26,37,14.968,3.347,0.224,0.703,0.71,1,4,0.684,0.697,0.303,0.666,49.3701,50.3609,0.0201,0,0,420.227,438.305,465.256,25536,9,2801,834.801,397.586,4745.606
246,2,1206,D58-69,260,24,37,12.809,3.22,0.251,0.649,0.659,1,3,0.901,0.685,0.315,0.748,49.3701,55.1701,0.1175,0,0,406.891,449.241,442.951,25675,9,2819,800.945,377.628,4768.713
